step,hit,hits,misses,evictions,hit_rate,policy,workload
79,True,70,10,0,0.875,FIFO,looping
80,True,71,10,0,0.876543,FIFO,looping
81,True,72,10,0,0.878049,FIFO,looping
82,True,73,10,0,0.879518,FIFO,looping
83,True,74,10,0,0.880952,FIFO,looping
84,True,75,10,0,0.882353,FIFO,looping
85,True,76,10,0,0.883721,FIFO,looping
86,True,77,10,0,0.885057,FIFO,looping
87,True,78,10,0,0.886364,FIFO,looping
88,True,79,10,0,0.88764,FIFO,looping
89,True,80,10,0,0.888889,FIFO,looping
90,True,81,10,0,0.89011,FIFO,looping
91,True,82,10,0,0.891304,FIFO,looping
92,True,83,10,0,0.892473,FIFO,looping
93,True,84,10,0,0.893617,FIFO,looping
94,True,85,10,0,0.894737,FIFO,looping
95,True,86,10,0,0.895833,FIFO,looping
96,True,87,10,0,0.896907,FIFO,looping
97,True,88,10,0,0.897959,FIFO,looping
98,True,89,10,0,0.89899,FIFO,looping
99,True,90,10,0,0.9,FIFO,looping
100,True,91,10,0,0.90099,FIFO,looping
101,True,92,10,0,0.901961,FIFO,looping
102,True,93,10,0,0.902913,FIFO,looping
103,True,94,10,0,0.903846,FIFO,looping
104,True,95,10,0,0.904762,FIFO,looping
105,True,96,10,0,0.90566,FIFO,looping
106,True,97,10,0,0.906542,FIFO,looping
107,True,98,10,0,0.907407,FIFO,looping
108,True,99,10,0,0.908257,FIFO,looping
109,True,100,10,0,0.909091,FIFO,looping
110,True,101,10,0,0.90991,FIFO,looping
111,True,102,10,0,0.910714,FIFO,looping
112,True,103,10,0,0.911504,FIFO,looping
113,True,104,10,0,0.912281,FIFO,looping
114,True,105,10,0,0.913043,FIFO,looping
115,True,106,10,0,0.913793,FIFO,looping
116,True,107,10,0,0.91453,FIFO,looping
117,True,108,10,0,0.915254,FIFO,looping
118,True,109,10,0,0.915966,FIFO,looping
119,True,110,10,0,0.916667,FIFO,looping
120,True,111,10,0,0.917355,FIFO,looping
121,True,112,10,0,0.918033,FIFO,looping
122,True,113,10,0,0.918699,FIFO,looping
123,True,114,10,0,0.919355,FIFO,looping
124,True,115,10,0,0.92,FIFO,looping
125,True,116,10,0,0.920635,FIFO,looping
126,True,117,10,0,0.92126,FIFO,looping
127,True,118,10,0,0.921875,FIFO,looping
128,True,119,10,0,0.922481,FIFO,looping
129,True,120,10,0,0.923077,FIFO,looping
130,True,121,10,0,0.923664,FIFO,looping
131,True,122,10,0,0.924242,FIFO,looping
132,True,123,10,0,0.924812,FIFO,looping
133,True,124,10,0,0.925373,FIFO,looping
134,True,125,10,0,0.925926,FIFO,looping
135,True,126,10,0,0.926471,FIFO,looping
136,True,127,10,0,0.927007,FIFO,looping
137,True,128,10,0,0.927536,FIFO,looping
138,True,129,10,0,0.928058,FIFO,looping
139,True,130,10,0,0.928571,FIFO,looping
140,True,131,10,0,0.929078,FIFO,looping
141,True,132,10,0,0.929577,FIFO,looping
142,True,133,10,0,0.93007,FIFO,looping
143,True,134,10,0,0.930556,FIFO,looping
144,True,135,10,0,0.931034,FIFO,looping
145,True,136,10,0,0.931507,FIFO,looping
146,True,137,10,0,0.931973,FIFO,looping
147,True,138,10,0,0.932432,FIFO,looping
148,True,139,10,0,0.932886,FIFO,looping
149,True,140,10,0,0.933333,FIFO,looping
150,True,141,10,0,0.933775,FIFO,looping
151,True,142,10,0,0.934211,FIFO,looping
152,True,143,10,0,0.934641,FIFO,looping
153,True,144,10,0,0.935065,FIFO,looping
154,True,145,10,0,0.935484,FIFO,looping
155,True,146,10,0,0.935897,FIFO,looping
156,True,147,10,0,0.936306,FIFO,looping
157,True,148,10,0,0.936709,FIFO,looping
158,True,149,10,0,0.937107,FIFO,looping
159,True,150,10,0,0.9375,FIFO,looping
160,True,151,10,0,0.937888,FIFO,looping
161,True,152,10,0,0.938272,FIFO,looping
162,True,153,10,0,0.93865,FIFO,looping
163,True,154,10,0,0.939024,FIFO,looping
164,True,155,10,0,0.939394,FIFO,looping
165,True,156,10,0,0.939759,FIFO,looping
166,True,157,10,0,0.94012,FIFO,looping
167,True,158,10,0,0.940476,FIFO,looping
168,True,159,10,0,0.940828,FIFO,looping
169,True,160,10,0,0.941176,FIFO,looping
170,True,161,10,0,0.94152,FIFO,looping
171,True,162,10,0,0.94186,FIFO,looping
172,True,163,10,0,0.942197,FIFO,looping
173,True,164,10,0,0.942529,FIFO,looping
174,True,165,10,0,0.942857,FIFO,looping
175,True,166,10,0,0.943182,FIFO,looping
176,True,167,10,0,0.943503,FIFO,looping
177,True,168,10,0,0.94382,FIFO,looping
178,True,169,10,0,0.944134,FIFO,looping
179,True,170,10,0,0.944444,FIFO,looping
180,True,171,10,0,0.944751,FIFO,looping
181,True,172,10,0,0.945055,FIFO,looping
182,True,173,10,0,0.945355,FIFO,looping
183,True,174,10,0,0.945652,FIFO,looping
184,True,175,10,0,0.945946,FIFO,looping
185,True,176,10,0,0.946237,FIFO,looping
186,True,177,10,0,0.946524,FIFO,looping
187,True,178,10,0,0.946809,FIFO,looping
188,True,179,10,0,0.94709,FIFO,looping
189,True,180,10,0,0.947368,FIFO,looping
190,True,181,10,0,0.947644,FIFO,looping
191,True,182,10,0,0.947917,FIFO,looping
192,True,183,10,0,0.948187,FIFO,looping
193,True,184,10,0,0.948454,FIFO,looping
194,True,185,10,0,0.948718,FIFO,looping
195,True,186,10,0,0.94898,FIFO,looping
196,True,187,10,0,0.949239,FIFO,looping
197,True,188,10,0,0.949495,FIFO,looping
198,True,189,10,0,0.949749,FIFO,looping
199,True,190,10,0,0.95,FIFO,looping
200,True,191,10,0,0.950249,FIFO,looping
201,True,192,10,0,0.950495,FIFO,looping
202,True,193,10,0,0.950739,FIFO,looping
203,True,194,10,0,0.95098,FIFO,looping
204,True,195,10,0,0.95122,FIFO,looping
205,True,196,10,0,0.951456,FIFO,looping
206,True,197,10,0,0.951691,FIFO,looping
207,True,198,10,0,0.951923,FIFO,looping
208,True,199,10,0,0.952153,FIFO,looping
209,True,200,10,0,0.952381,FIFO,looping
210,True,201,10,0,0.952607,FIFO,looping
211,True,202,10,0,0.95283,FIFO,looping
212,True,203,10,0,0.953052,FIFO,looping
213,True,204,10,0,0.953271,FIFO,looping
214,True,205,10,0,0.953488,FIFO,looping
215,True,206,10,0,0.953704,FIFO,looping
216,True,207,10,0,0.953917,FIFO,looping
217,True,208,10,0,0.954128,FIFO,looping
218,True,209,10,0,0.954338,FIFO,looping
219,True,210,10,0,0.954545,FIFO,looping
220,True,211,10,0,0.954751,FIFO,looping
221,True,212,10,0,0.954955,FIFO,looping
222,True,213,10,0,0.955157,FIFO,looping
223,True,214,10,0,0.955357,FIFO,looping
224,True,215,10,0,0.955556,FIFO,looping
225,True,216,10,0,0.955752,FIFO,looping
226,True,217,10,0,0.955947,FIFO,looping
227,True,218,10,0,0.95614,FIFO,looping
228,True,219,10,0,0.956332,FIFO,looping
229,True,220,10,0,0.956522,FIFO,looping
230,True,221,10,0,0.95671,FIFO,looping
231,True,222,10,0,0.956897,FIFO,looping
232,True,223,10,0,0.957082,FIFO,looping
233,True,224,10,0,0.957265,FIFO,looping
234,True,225,10,0,0.957447,FIFO,looping
235,True,226,10,0,0.957627,FIFO,looping
236,True,227,10,0,0.957806,FIFO,looping
237,True,228,10,0,0.957983,FIFO,looping
238,True,229,10,0,0.958159,FIFO,looping
239,True,230,10,0,0.958333,FIFO,looping
240,True,231,10,0,0.958506,FIFO,looping
241,True,232,10,0,0.958678,FIFO,looping
242,True,233,10,0,0.958848,FIFO,looping
243,True,234,10,0,0.959016,FIFO,looping
244,True,235,10,0,0.959184,FIFO,looping
245,True,236,10,0,0.95935,FIFO,looping
246,True,237,10,0,0.959514,FIFO,looping
247,True,238,10,0,0.959677,FIFO,looping
248,True,239,10,0,0.959839,FIFO,looping
249,True,240,10,0,0.96,FIFO,looping
250,True,241,10,0,0.960159,FIFO,looping
251,True,242,10,0,0.960317,FIFO,looping
252,True,243,10,0,0.960474,FIFO,looping
253,True,244,10,0,0.96063,FIFO,looping
254,True,245,10,0,0.960784,FIFO,looping
255,True,246,10,0,0.960938,FIFO,looping
256,True,247,10,0,0.961089,FIFO,looping
257,True,248,10,0,0.96124,FIFO,looping
258,True,249,10,0,0.96139,FIFO,looping
259,True,250,10,0,0.961538,FIFO,looping
260,True,251,10,0,0.961686,FIFO,looping
261,True,252,10,0,0.961832,FIFO,looping
262,True,253,10,0,0.961977,FIFO,looping
263,True,254,10,0,0.962121,FIFO,looping
264,True,255,10,0,0.962264,FIFO,looping
265,True,256,10,0,0.962406,FIFO,looping
266,True,257,10,0,0.962547,FIFO,looping
267,True,258,10,0,0.962687,FIFO,looping
268,True,259,10,0,0.962825,FIFO,looping
269,True,260,10,0,0.962963,FIFO,looping
270,True,261,10,0,0.9631,FIFO,looping
271,True,262,10,0,0.963235,FIFO,looping
272,True,263,10,0,0.96337,FIFO,looping
273,True,264,10,0,0.963504,FIFO,looping
274,True,265,10,0,0.963636,FIFO,looping
275,True,266,10,0,0.963768,FIFO,looping
276,True,267,10,0,0.963899,FIFO,looping
277,True,268,10,0,0.964029,FIFO,looping
278,True,269,10,0,0.964158,FIFO,looping
279,True,270,10,0,0.964286,FIFO,looping
280,True,271,10,0,0.964413,FIFO,looping
281,True,272,10,0,0.964539,FIFO,looping
282,True,273,10,0,0.964664,FIFO,looping
283,True,274,10,0,0.964789,FIFO,looping
284,True,275,10,0,0.964912,FIFO,looping
285,True,276,10,0,0.965035,FIFO,looping
286,True,277,10,0,0.965157,FIFO,looping
287,True,278,10,0,0.965278,FIFO,looping
288,True,279,10,0,0.965398,FIFO,looping
289,True,280,10,0,0.965517,FIFO,looping
290,True,281,10,0,0.965636,FIFO,looping
291,True,282,10,0,0.965753,FIFO,looping
292,True,283,10,0,0.96587,FIFO,looping
293,True,284,10,0,0.965986,FIFO,looping
294,True,285,10,0,0.966102,FIFO,looping
295,True,286,10,0,0.966216,FIFO,looping
296,True,287,10,0,0.96633,FIFO,looping
297,True,288,10,0,0.966443,FIFO,looping
298,True,289,10,0,0.966555,FIFO,looping
299,True,290,10,0,0.966667,FIFO,looping
300,True,291,10,0,0.966777,FIFO,looping
301,True,292,10,0,0.966887,FIFO,looping
302,True,293,10,0,0.966997,FIFO,looping
303,True,294,10,0,0.967105,FIFO,looping
304,True,295,10,0,0.967213,FIFO,looping
305,True,296,10,0,0.96732,FIFO,looping
306,True,297,10,0,0.967427,FIFO,looping
307,True,298,10,0,0.967532,FIFO,looping
308,True,299,10,0,0.967638,FIFO,looping
309,True,300,10,0,0.967742,FIFO,looping
310,True,301,10,0,0.967846,FIFO,looping
311,True,302,10,0,0.967949,FIFO,looping
312,True,303,10,0,0.968051,FIFO,looping
313,True,304,10,0,0.968153,FIFO,looping
314,True,305,10,0,0.968254,FIFO,looping
315,True,306,10,0,0.968354,FIFO,looping
316,True,307,10,0,0.968454,FIFO,looping
317,True,308,10,0,0.968553,FIFO,looping
318,True,309,10,0,0.968652,FIFO,looping
319,True,310,10,0,0.96875,FIFO,looping
320,True,311,10,0,0.968847,FIFO,looping
321,True,312,10,0,0.968944,FIFO,looping
322,True,313,10,0,0.96904,FIFO,looping
323,True,314,10,0,0.969136,FIFO,looping
324,True,315,10,0,0.969231,FIFO,looping
325,True,316,10,0,0.969325,FIFO,looping
326,True,317,10,0,0.969419,FIFO,looping
327,True,318,10,0,0.969512,FIFO,looping
328,True,319,10,0,0.969605,FIFO,looping
329,True,320,10,0,0.969697,FIFO,looping
330,True,321,10,0,0.969789,FIFO,looping
331,True,322,10,0,0.96988,FIFO,looping
332,True,323,10,0,0.96997,FIFO,looping
333,True,324,10,0,0.97006,FIFO,looping
334,True,325,10,0,0.970149,FIFO,looping
335,True,326,10,0,0.970238,FIFO,looping
336,True,327,10,0,0.970326,FIFO,looping
337,True,328,10,0,0.970414,FIFO,looping
338,True,329,10,0,0.970501,FIFO,looping
339,True,330,10,0,0.970588,FIFO,looping
340,True,331,10,0,0.970674,FIFO,looping
341,True,332,10,0,0.97076,FIFO,looping
342,True,333,10,0,0.970845,FIFO,looping
343,True,334,10,0,0.97093,FIFO,looping
344,True,335,10,0,0.971014,FIFO,looping
345,True,336,10,0,0.971098,FIFO,looping
346,True,337,10,0,0.971182,FIFO,looping
347,True,338,10,0,0.971264,FIFO,looping
348,True,339,10,0,0.971347,FIFO,looping
349,True,340,10,0,0.971429,FIFO,looping
350,True,341,10,0,0.97151,FIFO,looping
351,True,342,10,0,0.971591,FIFO,looping
352,True,343,10,0,0.971671,FIFO,looping
353,True,344,10,0,0.971751,FIFO,looping
354,True,345,10,0,0.971831,FIFO,looping
355,True,346,10,0,0.97191,FIFO,looping
356,True,347,10,0,0.971989,FIFO,looping
357,True,348,10,0,0.972067,FIFO,looping
358,True,349,10,0,0.972145,FIFO,looping
359,True,350,10,0,0.972222,FIFO,looping
360,True,351,10,0,0.972299,FIFO,looping
361,True,352,10,0,0.972376,FIFO,looping
362,True,353,10,0,0.972452,FIFO,looping
363,True,354,10,0,0.972527,FIFO,looping
364,True,355,10,0,0.972603,FIFO,looping
365,True,356,10,0,0.972678,FIFO,looping
366,True,357,10,0,0.972752,FIFO,looping
367,True,358,10,0,0.972826,FIFO,looping
368,True,359,10,0,0.9729,FIFO,looping
369,True,360,10,0,0.972973,FIFO,looping
370,True,361,10,0,0.973046,FIFO,looping
371,True,362,10,0,0.973118,FIFO,looping
372,True,363,10,0,0.97319,FIFO,looping
373,True,364,10,0,0.973262,FIFO,looping
374,True,365,10,0,0.973333,FIFO,looping
375,True,366,10,0,0.973404,FIFO,looping
376,True,367,10,0,0.973475,FIFO,looping
377,True,368,10,0,0.973545,FIFO,looping
378,True,369,10,0,0.973615,FIFO,looping
379,True,370,10,0,0.973684,FIFO,looping
380,True,371,10,0,0.973753,FIFO,looping
381,True,372,10,0,0.973822,FIFO,looping
382,True,373,10,0,0.97389,FIFO,looping
383,True,374,10,0,0.973958,FIFO,looping
384,True,375,10,0,0.974026,FIFO,looping
385,True,376,10,0,0.974093,FIFO,looping
386,True,377,10,0,0.97416,FIFO,looping
387,True,378,10,0,0.974227,FIFO,looping
388,True,379,10,0,0.974293,FIFO,looping
389,True,380,10,0,0.974359,FIFO,looping
390,True,381,10,0,0.974425,FIFO,looping
391,True,382,10,0,0.97449,FIFO,looping
392,True,383,10,0,0.974555,FIFO,looping
393,True,384,10,0,0.974619,FIFO,looping
394,True,385,10,0,0.974684,FIFO,looping
395,True,386,10,0,0.974747,FIFO,looping
396,True,387,10,0,0.974811,FIFO,looping
397,True,388,10,0,0.974874,FIFO,looping
398,True,389,10,0,0.974937,FIFO,looping
399,True,390,10,0,0.975,FIFO,looping
400,True,391,10,0,0.975062,FIFO,looping
401,True,392,10,0,0.975124,FIFO,looping
402,True,393,10,0,0.975186,FIFO,looping
403,True,394,10,0,0.975248,FIFO,looping
404,True,395,10,0,0.975309,FIFO,looping
405,True,396,10,0,0.975369,FIFO,looping
406,True,397,10,0,0.97543,FIFO,looping
407,True,398,10,0,0.97549,FIFO,looping
408,True,399,10,0,0.97555,FIFO,looping
409,True,400,10,0,0.97561,FIFO,looping
410,True,401,10,0,0.975669,FIFO,looping
411,True,402,10,0,0.975728,FIFO,looping
412,True,403,10,0,0.975787,FIFO,looping
413,True,404,10,0,0.975845,FIFO,looping
414,True,405,10,0,0.975904,FIFO,looping
415,True,406,10,0,0.975962,FIFO,looping
416,True,407,10,0,0.976019,FIFO,looping
417,True,408,10,0,0.976077,FIFO,looping
418,True,409,10,0,0.976134,FIFO,looping
419,True,410,10,0,0.97619,FIFO,looping
420,True,411,10,0,0.976247,FIFO,looping
421,True,412,10,0,0.976303,FIFO,looping
422,True,413,10,0,0.976359,FIFO,looping
423,True,414,10,0,0.976415,FIFO,looping
424,True,415,10,0,0.976471,FIFO,looping
425,True,416,10,0,0.976526,FIFO,looping
426,True,417,10,0,0.976581,FIFO,looping
427,True,418,10,0,0.976636,FIFO,looping
428,True,419,10,0,0.97669,FIFO,looping
429,True,420,10,0,0.976744,FIFO,looping
430,True,421,10,0,0.976798,FIFO,looping
431,True,422,10,0,0.976852,FIFO,looping
432,True,423,10,0,0.976905,FIFO,looping
433,True,424,10,0,0.976959,FIFO,looping
434,True,425,10,0,0.977011,FIFO,looping
435,True,426,10,0,0.977064,FIFO,looping
436,True,427,10,0,0.977117,FIFO,looping
437,True,428,10,0,0.977169,FIFO,looping
438,True,429,10,0,0.977221,FIFO,looping
439,True,430,10,0,0.977273,FIFO,looping
440,True,431,10,0,0.977324,FIFO,looping
441,True,432,10,0,0.977376,FIFO,looping
442,True,433,10,0,0.977427,FIFO,looping
443,True,434,10,0,0.977477,FIFO,looping
444,True,435,10,0,0.977528,FIFO,looping
445,True,436,10,0,0.977578,FIFO,looping
446,True,437,10,0,0.977629,FIFO,looping
447,True,438,10,0,0.977679,FIFO,looping
448,True,439,10,0,0.977728,FIFO,looping
449,True,440,10,0,0.977778,FIFO,looping
450,True,441,10,0,0.977827,FIFO,looping
451,True,442,10,0,0.977876,FIFO,looping
452,True,443,10,0,0.977925,FIFO,looping
453,True,444,10,0,0.977974,FIFO,looping
454,True,445,10,0,0.978022,FIFO,looping
455,True,446,10,0,0.97807,FIFO,looping
456,True,447,10,0,0.978118,FIFO,looping
457,True,448,10,0,0.978166,FIFO,looping
458,True,449,10,0,0.978214,FIFO,looping
459,True,450,10,0,0.978261,FIFO,looping
460,True,451,10,0,0.978308,FIFO,looping
461,True,452,10,0,0.978355,FIFO,looping
462,True,453,10,0,0.978402,FIFO,looping
463,True,454,10,0,0.978448,FIFO,looping
464,True,455,10,0,0.978495,FIFO,looping
465,True,456,10,0,0.978541,FIFO,looping
466,True,457,10,0,0.978587,FIFO,looping
467,True,458,10,0,0.978632,FIFO,looping
468,True,459,10,0,0.978678,FIFO,looping
469,True,460,10,0,0.978723,FIFO,looping
470,True,461,10,0,0.978769,FIFO,looping
471,True,462,10,0,0.978814,FIFO,looping
472,True,463,10,0,0.978858,FIFO,looping
473,True,464,10,0,0.978903,FIFO,looping
474,True,465,10,0,0.978947,FIFO,looping
475,True,466,10,0,0.978992,FIFO,looping
476,True,467,10,0,0.979036,FIFO,looping
477,True,468,10,0,0.979079,FIFO,looping
478,True,469,10,0,0.979123,FIFO,looping
479,True,470,10,0,0.979167,FIFO,looping
480,True,471,10,0,0.97921,FIFO,looping
481,True,472,10,0,0.979253,FIFO,looping
482,True,473,10,0,0.979296,FIFO,looping
483,True,474,10,0,0.979339,FIFO,looping
484,True,475,10,0,0.979381,FIFO,looping
485,True,476,10,0,0.979424,FIFO,looping
486,True,477,10,0,0.979466,FIFO,looping
487,True,478,10,0,0.979508,FIFO,looping
488,True,479,10,0,0.97955,FIFO,looping
489,True,480,10,0,0.979592,FIFO,looping
490,True,481,10,0,0.979633,FIFO,looping
491,True,482,10,0,0.979675,FIFO,looping
492,True,483,10,0,0.979716,FIFO,looping
493,True,484,10,0,0.979757,FIFO,looping
494,True,485,10,0,0.979798,FIFO,looping
495,True,486,10,0,0.979839,FIFO,looping
496,True,487,10,0,0.979879,FIFO,looping
497,True,488,10,0,0.97992,FIFO,looping
498,True,489,10,0,0.97996,FIFO,looping
499,True,490,10,0,0.98,FIFO,looping
500,True,491,10,0,0.98004,FIFO,looping
501,True,492,10,0,0.98008,FIFO,looping
502,True,493,10,0,0.980119,FIFO,looping
503,True,494,10,0,0.980159,FIFO,looping
504,True,495,10,0,0.980198,FIFO,looping
505,True,496,10,0,0.980237,FIFO,looping
506,True,497,10,0,0.980276,FIFO,looping
507,True,498,10,0,0.980315,FIFO,looping
508,True,499,10,0,0.980354,FIFO,looping
509,True,500,10,0,0.980392,FIFO,looping
510,True,501,10,0,0.980431,FIFO,looping
511,True,502,10,0,0.980469,FIFO,looping
512,True,503,10,0,0.980507,FIFO,looping
513,True,504,10,0,0.980545,FIFO,looping
514,True,505,10,0,0.980583,FIFO,looping
515,True,506,10,0,0.98062,FIFO,looping
516,True,507,10,0,0.980658,FIFO,looping
517,True,508,10,0,0.980695,FIFO,looping
518,True,509,10,0,0.980732,FIFO,looping
519,True,510,10,0,0.980769,FIFO,looping
520,True,511,10,0,0.980806,FIFO,looping
521,True,512,10,0,0.980843,FIFO,looping
522,True,513,10,0,0.98088,FIFO,looping
523,True,514,10,0,0.980916,FIFO,looping
524,True,515,10,0,0.980952,FIFO,looping
525,True,516,10,0,0.980989,FIFO,looping
526,True,517,10,0,0.981025,FIFO,looping
527,True,518,10,0,0.981061,FIFO,looping
528,True,519,10,0,0.981096,FIFO,looping
529,True,520,10,0,0.981132,FIFO,looping
530,True,521,10,0,0.981168,FIFO,looping
531,True,522,10,0,0.981203,FIFO,looping
532,True,523,10,0,0.981238,FIFO,looping
533,True,524,10,0,0.981273,FIFO,looping
534,True,525,10,0,0.981308,FIFO,looping
535,True,526,10,0,0.981343,FIFO,looping
536,True,527,10,0,0.981378,FIFO,looping
537,True,528,10,0,0.981413,FIFO,looping
538,True,529,10,0,0.981447,FIFO,looping
539,True,530,10,0,0.981481,FIFO,looping
540,True,531,10,0,0.981516,FIFO,looping
541,True,532,10,0,0.98155,FIFO,looping
542,True,533,10,0,0.981584,FIFO,looping
543,True,534,10,0,0.981618,FIFO,looping
544,True,535,10,0,0.981651,FIFO,looping
545,True,536,10,0,0.981685,FIFO,looping
546,True,537,10,0,0.981718,FIFO,looping
547,True,538,10,0,0.981752,FIFO,looping
548,True,539,10,0,0.981785,FIFO,looping
549,True,540,10,0,0.981818,FIFO,looping
550,True,541,10,0,0.981851,FIFO,looping
551,True,542,10,0,0.981884,FIFO,looping
552,True,543,10,0,0.981917,FIFO,looping
553,True,544,10,0,0.981949,FIFO,looping
554,True,545,10,0,0.981982,FIFO,looping
555,True,546,10,0,0.982014,FIFO,looping
556,True,547,10,0,0.982047,FIFO,looping
557,True,548,10,0,0.982079,FIFO,looping
558,True,549,10,0,0.982111,FIFO,looping
559,True,550,10,0,0.982143,FIFO,looping
560,True,551,10,0,0.982175,FIFO,looping
561,True,552,10,0,0.982206,FIFO,looping
562,True,553,10,0,0.982238,FIFO,looping
563,True,554,10,0,0.98227,FIFO,looping
564,True,555,10,0,0.982301,FIFO,looping
565,True,556,10,0,0.982332,FIFO,looping
566,True,557,10,0,0.982363,FIFO,looping
567,True,558,10,0,0.982394,FIFO,looping
568,True,559,10,0,0.982425,FIFO,looping
569,True,560,10,0,0.982456,FIFO,looping
570,True,561,10,0,0.982487,FIFO,looping
571,True,562,10,0,0.982517,FIFO,looping
572,True,563,10,0,0.982548,FIFO,looping
573,True,564,10,0,0.982578,FIFO,looping
574,True,565,10,0,0.982609,FIFO,looping
575,True,566,10,0,0.982639,FIFO,looping
576,True,567,10,0,0.982669,FIFO,looping
577,True,568,10,0,0.982699,FIFO,looping
578,True,569,10,0,0.982729,FIFO,looping
579,True,570,10,0,0.982759,FIFO,looping
580,True,571,10,0,0.982788,FIFO,looping
581,True,572,10,0,0.982818,FIFO,looping
582,True,573,10,0,0.982847,FIFO,looping
583,True,574,10,0,0.982877,FIFO,looping
584,True,575,10,0,0.982906,FIFO,looping
585,True,576,10,0,0.982935,FIFO,looping
586,True,577,10,0,0.982964,FIFO,looping
587,True,578,10,0,0.982993,FIFO,looping
588,True,579,10,0,0.983022,FIFO,looping
589,True,580,10,0,0.983051,FIFO,looping
590,True,581,10,0,0.98308,FIFO,looping
591,True,582,10,0,0.983108,FIFO,looping
592,True,583,10,0,0.983137,FIFO,looping
593,True,584,10,0,0.983165,FIFO,looping
594,True,585,10,0,0.983193,FIFO,looping
595,True,586,10,0,0.983221,FIFO,looping
596,True,587,10,0,0.98325,FIFO,looping
597,True,588,10,0,0.983278,FIFO,looping
598,True,589,10,0,0.983306,FIFO,looping
599,True,590,10,0,0.983333,FIFO,looping
600,True,591,10,0,0.983361,FIFO,looping
601,True,592,10,0,0.983389,FIFO,looping
602,True,593,10,0,0.983416,FIFO,looping
603,True,594,10,0,0.983444,FIFO,looping
604,True,595,10,0,0.983471,FIFO,looping
605,True,596,10,0,0.983498,FIFO,looping
606,True,597,10,0,0.983526,FIFO,looping
