step,hit,hits,misses,evictions,hit_rate,policy,workload
233,False,62,172,140,0.264957,MemAIPolicy,sequential
234,False,62,173,141,0.26383,MemAIPolicy,sequential
235,False,62,174,142,0.262712,MemAIPolicy,sequential
236,False,62,175,143,0.261603,MemAIPolicy,sequential
237,False,62,176,144,0.260504,MemAIPolicy,sequential
238,False,62,177,145,0.259414,MemAIPolicy,sequential
239,False,62,178,146,0.258333,MemAIPolicy,sequential
240,False,62,179,147,0.257261,MemAIPolicy,sequential
241,False,62,180,148,0.256198,MemAIPolicy,sequential
242,False,62,181,149,0.255144,MemAIPolicy,sequential
243,False,62,182,150,0.254098,MemAIPolicy,sequential
244,False,62,183,151,0.253061,MemAIPolicy,sequential
245,False,62,184,152,0.252033,MemAIPolicy,sequential
246,False,62,185,153,0.251012,MemAIPolicy,sequential
247,False,62,186,154,0.25,MemAIPolicy,sequential
248,False,62,187,155,0.248996,MemAIPolicy,sequential
249,False,62,188,156,0.248,MemAIPolicy,sequential
250,False,62,189,157,0.247012,MemAIPolicy,sequential
251,False,62,190,158,0.246032,MemAIPolicy,sequential
252,False,62,191,159,0.245059,MemAIPolicy,sequential
253,False,62,192,160,0.244094,MemAIPolicy,sequential
254,False,62,193,161,0.243137,MemAIPolicy,sequential
255,False,62,194,162,0.242188,MemAIPolicy,sequential
256,False,62,195,163,0.241245,MemAIPolicy,sequential
257,False,62,196,164,0.24031,MemAIPolicy,sequential
258,False,62,197,165,0.239382,MemAIPolicy,sequential
259,False,62,198,166,0.238462,MemAIPolicy,sequential
260,False,62,199,167,0.237548,MemAIPolicy,sequential
261,False,62,200,168,0.236641,MemAIPolicy,sequential
262,False,62,201,169,0.235741,MemAIPolicy,sequential
263,False,62,202,170,0.234848,MemAIPolicy,sequential
264,False,62,203,171,0.233962,MemAIPolicy,sequential
265,False,62,204,172,0.233083,MemAIPolicy,sequential
266,False,62,205,173,0.23221,MemAIPolicy,sequential
267,False,62,206,174,0.231343,MemAIPolicy,sequential
268,False,62,207,175,0.230483,MemAIPolicy,sequential
269,False,62,208,176,0.22963,MemAIPolicy,sequential
270,False,62,209,177,0.228782,MemAIPolicy,sequential
271,False,62,210,178,0.227941,MemAIPolicy,sequential
272,False,62,211,179,0.227106,MemAIPolicy,sequential
273,False,62,212,180,0.226277,MemAIPolicy,sequential
274,False,62,213,181,0.225455,MemAIPolicy,sequential
275,False,62,214,182,0.224638,MemAIPolicy,sequential
276,False,62,215,183,0.223827,MemAIPolicy,sequential
277,False,62,216,184,0.223022,MemAIPolicy,sequential
278,False,62,217,185,0.222222,MemAIPolicy,sequential
279,False,62,218,186,0.221429,MemAIPolicy,sequential
280,False,62,219,187,0.220641,MemAIPolicy,sequential
281,False,62,220,188,0.219858,MemAIPolicy,sequential
282,False,62,221,189,0.219081,MemAIPolicy,sequential
283,False,62,222,190,0.21831,MemAIPolicy,sequential
284,False,62,223,191,0.217544,MemAIPolicy,sequential
285,False,62,224,192,0.216783,MemAIPolicy,sequential
286,False,62,225,193,0.216028,MemAIPolicy,sequential
287,False,62,226,194,0.215278,MemAIPolicy,sequential
288,False,62,227,195,0.214533,MemAIPolicy,sequential
289,False,62,228,196,0.213793,MemAIPolicy,sequential
290,False,62,229,197,0.213058,MemAIPolicy,sequential
291,False,62,230,198,0.212329,MemAIPolicy,sequential
292,False,62,231,199,0.211604,MemAIPolicy,sequential
293,False,62,232,200,0.210884,MemAIPolicy,sequential
294,False,62,233,201,0.210169,MemAIPolicy,sequential
295,False,62,234,202,0.209459,MemAIPolicy,sequential
296,False,62,235,203,0.208754,MemAIPolicy,sequential
297,False,62,236,204,0.208054,MemAIPolicy,sequential
298,False,62,237,205,0.207358,MemAIPolicy,sequential
299,False,62,238,206,0.206667,MemAIPolicy,sequential
300,False,62,239,207,0.20598,MemAIPolicy,sequential
301,True,63,239,207,0.208609,MemAIPolicy,sequential
302,True,64,239,207,0.211221,MemAIPolicy,sequential
303,True,65,239,207,0.213816,MemAIPolicy,sequential
304,True,66,239,207,0.216393,MemAIPolicy,sequential
305,True,67,239,207,0.218954,MemAIPolicy,sequential
306,True,68,239,207,0.221498,MemAIPolicy,sequential
307,True,69,239,207,0.224026,MemAIPolicy,sequential
308,True,70,239,207,0.226537,MemAIPolicy,sequential
309,True,71,239,207,0.229032,MemAIPolicy,sequential
310,True,72,239,207,0.231511,MemAIPolicy,sequential
311,True,73,239,207,0.233974,MemAIPolicy,sequential
312,True,74,239,207,0.236422,MemAIPolicy,sequential
313,True,75,239,207,0.238854,MemAIPolicy,sequential
314,True,76,239,207,0.24127,MemAIPolicy,sequential
315,True,77,239,207,0.243671,MemAIPolicy,sequential
316,True,78,239,207,0.246057,MemAIPolicy,sequential
317,True,79,239,207,0.248428,MemAIPolicy,sequential
318,True,80,239,207,0.250784,MemAIPolicy,sequential
319,True,81,239,207,0.253125,MemAIPolicy,sequential
320,True,82,239,207,0.255452,MemAIPolicy,sequential
321,True,83,239,207,0.257764,MemAIPolicy,sequential
322,True,84,239,207,0.260062,MemAIPolicy,sequential
323,True,85,239,207,0.262346,MemAIPolicy,sequential
324,True,86,239,207,0.264615,MemAIPolicy,sequential
325,True,87,239,207,0.266871,MemAIPolicy,sequential
326,True,88,239,207,0.269113,MemAIPolicy,sequential
327,True,89,239,207,0.271341,MemAIPolicy,sequential
328,True,90,239,207,0.273556,MemAIPolicy,sequential
329,True,91,239,207,0.275758,MemAIPolicy,sequential
330,True,92,239,207,0.277946,MemAIPolicy,sequential
331,True,93,239,207,0.28012,MemAIPolicy,sequential
332,False,93,240,208,0.279279,MemAIPolicy,sequential
333,False,93,241,209,0.278443,MemAIPolicy,sequential
334,False,93,242,210,0.277612,MemAIPolicy,sequential
335,False,93,243,211,0.276786,MemAIPolicy,sequential
336,False,93,244,212,0.275964,MemAIPolicy,sequential
337,False,93,245,213,0.275148,MemAIPolicy,sequential
338,False,93,246,214,0.274336,MemAIPolicy,sequential
339,False,93,247,215,0.273529,MemAIPolicy,sequential
340,False,93,248,216,0.272727,MemAIPolicy,sequential
341,False,93,249,217,0.27193,MemAIPolicy,sequential
342,False,93,250,218,0.271137,MemAIPolicy,sequential
343,False,93,251,219,0.270349,MemAIPolicy,sequential
344,False,93,252,220,0.269565,MemAIPolicy,sequential
345,False,93,253,221,0.268786,MemAIPolicy,sequential
346,False,93,254,222,0.268012,MemAIPolicy,sequential
347,False,93,255,223,0.267241,MemAIPolicy,sequential
348,False,93,256,224,0.266476,MemAIPolicy,sequential
349,False,93,257,225,0.265714,MemAIPolicy,sequential
350,False,93,258,226,0.264957,MemAIPolicy,sequential
351,False,93,259,227,0.264205,MemAIPolicy,sequential
352,False,93,260,228,0.263456,MemAIPolicy,sequential
353,False,93,261,229,0.262712,MemAIPolicy,sequential
354,False,93,262,230,0.261972,MemAIPolicy,sequential
355,False,93,263,231,0.261236,MemAIPolicy,sequential
356,False,93,264,232,0.260504,MemAIPolicy,sequential
357,False,93,265,233,0.259777,MemAIPolicy,sequential
358,False,93,266,234,0.259053,MemAIPolicy,sequential
359,False,93,267,235,0.258333,MemAIPolicy,sequential
360,False,93,268,236,0.257618,MemAIPolicy,sequential
361,False,93,269,237,0.256906,MemAIPolicy,sequential
362,False,93,270,238,0.256198,MemAIPolicy,sequential
363,False,93,271,239,0.255495,MemAIPolicy,sequential
364,False,93,272,240,0.254795,MemAIPolicy,sequential
365,False,93,273,241,0.254098,MemAIPolicy,sequential
366,False,93,274,242,0.253406,MemAIPolicy,sequential
367,False,93,275,243,0.252717,MemAIPolicy,sequential
368,False,93,276,244,0.252033,MemAIPolicy,sequential
369,False,93,277,245,0.251351,MemAIPolicy,sequential
370,False,93,278,246,0.250674,MemAIPolicy,sequential
371,False,93,279,247,0.25,MemAIPolicy,sequential
372,False,93,280,248,0.24933,MemAIPolicy,sequential
373,False,93,281,249,0.248663,MemAIPolicy,sequential
374,False,93,282,250,0.248,MemAIPolicy,sequential
375,False,93,283,251,0.24734,MemAIPolicy,sequential
376,False,93,284,252,0.246684,MemAIPolicy,sequential
377,False,93,285,253,0.246032,MemAIPolicy,sequential
378,False,93,286,254,0.245383,MemAIPolicy,sequential
379,False,93,287,255,0.244737,MemAIPolicy,sequential
380,False,93,288,256,0.244094,MemAIPolicy,sequential
381,False,93,289,257,0.243455,MemAIPolicy,sequential
382,False,93,290,258,0.24282,MemAIPolicy,sequential
383,False,93,291,259,0.242188,MemAIPolicy,sequential
384,False,93,292,260,0.241558,MemAIPolicy,sequential
385,False,93,293,261,0.240933,MemAIPolicy,sequential
386,False,93,294,262,0.24031,MemAIPolicy,sequential
387,False,93,295,263,0.239691,MemAIPolicy,sequential
388,False,93,296,264,0.239075,MemAIPolicy,sequential
389,False,93,297,265,0.238462,MemAIPolicy,sequential
390,False,93,298,266,0.237852,MemAIPolicy,sequential
391,False,93,299,267,0.237245,MemAIPolicy,sequential
392,False,93,300,268,0.236641,MemAIPolicy,sequential
393,False,93,301,269,0.236041,MemAIPolicy,sequential
394,False,93,302,270,0.235443,MemAIPolicy,sequential
395,False,93,303,271,0.234848,MemAIPolicy,sequential
396,False,93,304,272,0.234257,MemAIPolicy,sequential
397,False,93,305,273,0.233668,MemAIPolicy,sequential
398,False,93,306,274,0.233083,MemAIPolicy,sequential
399,False,93,307,275,0.2325,MemAIPolicy,sequential
400,False,93,308,276,0.23192,MemAIPolicy,sequential
401,True,94,308,276,0.233831,MemAIPolicy,sequential
402,True,95,308,276,0.235732,MemAIPolicy,sequential
403,True,96,308,276,0.237624,MemAIPolicy,sequential
404,True,97,308,276,0.239506,MemAIPolicy,sequential
405,True,98,308,276,0.241379,MemAIPolicy,sequential
406,True,99,308,276,0.243243,MemAIPolicy,sequential
407,True,100,308,276,0.245098,MemAIPolicy,sequential
408,True,101,308,276,0.246944,MemAIPolicy,sequential
409,True,102,308,276,0.24878,MemAIPolicy,sequential
410,True,103,308,276,0.250608,MemAIPolicy,sequential
411,True,104,308,276,0.252427,MemAIPolicy,sequential
412,True,105,308,276,0.254237,MemAIPolicy,sequential
413,True,106,308,276,0.256039,MemAIPolicy,sequential
414,True,107,308,276,0.257831,MemAIPolicy,sequential
415,True,108,308,276,0.259615,MemAIPolicy,sequential
416,True,109,308,276,0.261391,MemAIPolicy,sequential
417,True,110,308,276,0.263158,MemAIPolicy,sequential
418,True,111,308,276,0.264916,MemAIPolicy,sequential
419,True,112,308,276,0.266667,MemAIPolicy,sequential
420,True,113,308,276,0.268409,MemAIPolicy,sequential
421,True,114,308,276,0.270142,MemAIPolicy,sequential
422,True,115,308,276,0.271868,MemAIPolicy,sequential
423,True,116,308,276,0.273585,MemAIPolicy,sequential
424,True,117,308,276,0.275294,MemAIPolicy,sequential
425,True,118,308,276,0.276995,MemAIPolicy,sequential
426,True,119,308,276,0.278689,MemAIPolicy,sequential
427,True,120,308,276,0.280374,MemAIPolicy,sequential
428,True,121,308,276,0.282051,MemAIPolicy,sequential
429,True,122,308,276,0.283721,MemAIPolicy,sequential
430,True,123,308,276,0.285383,MemAIPolicy,sequential
431,True,124,308,276,0.287037,MemAIPolicy,sequential
432,False,124,309,277,0.286374,MemAIPolicy,sequential
433,False,124,310,278,0.285714,MemAIPolicy,sequential
434,False,124,311,279,0.285057,MemAIPolicy,sequential
435,False,124,312,280,0.284404,MemAIPolicy,sequential
436,False,124,313,281,0.283753,MemAIPolicy,sequential
437,False,124,314,282,0.283105,MemAIPolicy,sequential
438,False,124,315,283,0.28246,MemAIPolicy,sequential
439,False,124,316,284,0.281818,MemAIPolicy,sequential
440,False,124,317,285,0.281179,MemAIPolicy,sequential
441,False,124,318,286,0.280543,MemAIPolicy,sequential
442,False,124,319,287,0.27991,MemAIPolicy,sequential
443,False,124,320,288,0.279279,MemAIPolicy,sequential
444,False,124,321,289,0.278652,MemAIPolicy,sequential
445,False,124,322,290,0.278027,MemAIPolicy,sequential
446,False,124,323,291,0.277405,MemAIPolicy,sequential
447,False,124,324,292,0.276786,MemAIPolicy,sequential
448,False,124,325,293,0.276169,MemAIPolicy,sequential
449,False,124,326,294,0.275556,MemAIPolicy,sequential
450,False,124,327,295,0.274945,MemAIPolicy,sequential
451,False,124,328,296,0.274336,MemAIPolicy,sequential
452,False,124,329,297,0.273731,MemAIPolicy,sequential
453,False,124,330,298,0.273128,MemAIPolicy,sequential
454,False,124,331,299,0.272527,MemAIPolicy,sequential
455,False,124,332,300,0.27193,MemAIPolicy,sequential
456,False,124,333,301,0.271335,MemAIPolicy,sequential
457,False,124,334,302,0.270742,MemAIPolicy,sequential
458,False,124,335,303,0.270153,MemAIPolicy,sequential
459,False,124,336,304,0.269565,MemAIPolicy,sequential
460,False,124,337,305,0.26898,MemAIPolicy,sequential
461,False,124,338,306,0.268398,MemAIPolicy,sequential
462,False,124,339,307,0.267819,MemAIPolicy,sequential
463,False,124,340,308,0.267241,MemAIPolicy,sequential
464,False,124,341,309,0.266667,MemAIPolicy,sequential
465,False,124,342,310,0.266094,MemAIPolicy,sequential
466,False,124,343,311,0.265525,MemAIPolicy,sequential
467,False,124,344,312,0.264957,MemAIPolicy,sequential
468,False,124,345,313,0.264392,MemAIPolicy,sequential
469,False,124,346,314,0.26383,MemAIPolicy,sequential
470,False,124,347,315,0.26327,MemAIPolicy,sequential
471,False,124,348,316,0.262712,MemAIPolicy,sequential
472,False,124,349,317,0.262156,MemAIPolicy,sequential
473,False,124,350,318,0.261603,MemAIPolicy,sequential
474,False,124,351,319,0.261053,MemAIPolicy,sequential
475,False,124,352,320,0.260504,MemAIPolicy,sequential
476,False,124,353,321,0.259958,MemAIPolicy,sequential
477,False,124,354,322,0.259414,MemAIPolicy,sequential
478,False,124,355,323,0.258873,MemAIPolicy,sequential
479,False,124,356,324,0.258333,MemAIPolicy,sequential
480,False,124,357,325,0.257796,MemAIPolicy,sequential
481,False,124,358,326,0.257261,MemAIPolicy,sequential
482,False,124,359,327,0.256729,MemAIPolicy,sequential
483,False,124,360,328,0.256198,MemAIPolicy,sequential
484,False,124,361,329,0.25567,MemAIPolicy,sequential
485,False,124,362,330,0.255144,MemAIPolicy,sequential
486,False,124,363,331,0.25462,MemAIPolicy,sequential
487,False,124,364,332,0.254098,MemAIPolicy,sequential
488,False,124,365,333,0.253579,MemAIPolicy,sequential
489,False,124,366,334,0.253061,MemAIPolicy,sequential
490,False,124,367,335,0.252546,MemAIPolicy,sequential
491,False,124,368,336,0.252033,MemAIPolicy,sequential
492,False,124,369,337,0.251521,MemAIPolicy,sequential
493,False,124,370,338,0.251012,MemAIPolicy,sequential
494,False,124,371,339,0.250505,MemAIPolicy,sequential
495,False,124,372,340,0.25,MemAIPolicy,sequential
496,False,124,373,341,0.249497,MemAIPolicy,sequential
497,False,124,374,342,0.248996,MemAIPolicy,sequential
498,False,124,375,343,0.248497,MemAIPolicy,sequential
499,False,124,376,344,0.248,MemAIPolicy,sequential
500,False,124,377,345,0.247505,MemAIPolicy,sequential
501,True,125,377,345,0.249004,MemAIPolicy,sequential
