step,hit,hits,misses,evictions,hit_rate,policy,workload
54,False,18,37,5,0.327273,MemAIPolicy,random
55,False,18,38,6,0.321429,MemAIPolicy,random
56,False,18,39,7,0.315789,MemAIPolicy,random
57,False,18,40,8,0.310345,MemAIPolicy,random
58,False,18,41,9,0.305085,MemAIPolicy,random
59,True,19,41,9,0.316667,MemAIPolicy,random
60,False,19,42,10,0.311475,MemAIPolicy,random
61,False,19,43,11,0.306452,MemAIPolicy,random
62,False,19,44,12,0.301587,MemAIPolicy,random
63,False,19,45,13,0.296875,MemAIPolicy,random
64,False,19,46,14,0.292308,MemAIPolicy,random
65,False,19,47,15,0.287879,MemAIPolicy,random
66,False,19,48,16,0.283582,MemAIPolicy,random
67,False,19,49,17,0.279412,MemAIPolicy,random
68,False,19,50,18,0.275362,MemAIPolicy,random
69,False,19,51,19,0.271429,MemAIPolicy,random
70,False,19,52,20,0.267606,MemAIPolicy,random
71,False,19,53,21,0.263889,MemAIPolicy,random
72,True,20,53,21,0.273973,MemAIPolicy,random
73,False,20,54,22,0.27027,MemAIPolicy,random
74,False,20,55,23,0.266667,MemAIPolicy,random
75,False,20,56,24,0.263158,MemAIPolicy,random
76,True,21,56,24,0.272727,MemAIPolicy,random
77,False,21,57,25,0.269231,MemAIPolicy,random
78,True,22,57,25,0.278481,MemAIPolicy,random
79,True,23,57,25,0.2875,MemAIPolicy,random
80,False,23,58,26,0.283951,MemAIPolicy,random
81,False,23,59,27,0.280488,MemAIPolicy,random
82,False,23,60,28,0.277108,MemAIPolicy,random
83,True,24,60,28,0.285714,MemAIPolicy,random
84,False,24,61,29,0.282353,MemAIPolicy,random
85,False,24,62,30,0.27907,MemAIPolicy,random
86,False,24,63,31,0.275862,MemAIPolicy,random
87,False,24,64,32,0.272727,MemAIPolicy,random
88,False,24,65,33,0.269663,MemAIPolicy,random
89,True,25,65,33,0.277778,MemAIPolicy,random
90,False,25,66,34,0.274725,MemAIPolicy,random
91,False,25,67,35,0.271739,MemAIPolicy,random
92,False,25,68,36,0.268817,MemAIPolicy,random
93,True,26,68,36,0.276596,MemAIPolicy,random
94,False,26,69,37,0.273684,MemAIPolicy,random
95,False,26,70,38,0.270833,MemAIPolicy,random
96,False,26,71,39,0.268041,MemAIPolicy,random
97,False,26,72,40,0.265306,MemAIPolicy,random
98,True,27,72,40,0.272727,MemAIPolicy,random
99,True,28,72,40,0.28,MemAIPolicy,random
100,False,28,73,41,0.277228,MemAIPolicy,random
101,True,29,73,41,0.284314,MemAIPolicy,random
102,False,29,74,42,0.281553,MemAIPolicy,random
103,False,29,75,43,0.278846,MemAIPolicy,random
104,False,29,76,44,0.27619,MemAIPolicy,random
105,True,30,76,44,0.283019,MemAIPolicy,random
106,True,31,76,44,0.28972,MemAIPolicy,random
107,False,31,77,45,0.287037,MemAIPolicy,random
108,False,31,78,46,0.284404,MemAIPolicy,random
109,False,31,79,47,0.281818,MemAIPolicy,random
110,False,31,80,48,0.279279,MemAIPolicy,random
111,False,31,81,49,0.276786,MemAIPolicy,random
112,True,32,81,49,0.283186,MemAIPolicy,random
113,True,33,81,49,0.289474,MemAIPolicy,random
114,False,33,82,50,0.286957,MemAIPolicy,random
115,False,33,83,51,0.284483,MemAIPolicy,random
116,False,33,84,52,0.282051,MemAIPolicy,random
117,False,33,85,53,0.279661,MemAIPolicy,random
118,True,34,85,53,0.285714,MemAIPolicy,random
119,False,34,86,54,0.283333,MemAIPolicy,random
120,True,35,86,54,0.289256,MemAIPolicy,random
121,False,35,87,55,0.286885,MemAIPolicy,random
122,True,36,87,55,0.292683,MemAIPolicy,random
123,True,37,87,55,0.298387,MemAIPolicy,random
124,False,37,88,56,0.296,MemAIPolicy,random
125,False,37,89,57,0.293651,MemAIPolicy,random
126,False,37,90,58,0.291339,MemAIPolicy,random
127,False,37,91,59,0.289062,MemAIPolicy,random
128,False,37,92,60,0.286822,MemAIPolicy,random
129,False,37,93,61,0.284615,MemAIPolicy,random
130,True,38,93,61,0.290076,MemAIPolicy,random
131,True,39,93,61,0.295455,MemAIPolicy,random
132,False,39,94,62,0.293233,MemAIPolicy,random
133,True,40,94,62,0.298507,MemAIPolicy,random
134,False,40,95,63,0.296296,MemAIPolicy,random
135,False,40,96,64,0.294118,MemAIPolicy,random
136,False,40,97,65,0.291971,MemAIPolicy,random
137,False,40,98,66,0.289855,MemAIPolicy,random
138,True,41,98,66,0.294964,MemAIPolicy,random
139,True,42,98,66,0.3,MemAIPolicy,random
140,False,42,99,67,0.297872,MemAIPolicy,random
141,False,42,100,68,0.295775,MemAIPolicy,random
142,True,43,100,68,0.300699,MemAIPolicy,random
143,True,44,100,68,0.305556,MemAIPolicy,random
144,False,44,101,69,0.303448,MemAIPolicy,random
145,False,44,102,70,0.30137,MemAIPolicy,random
146,True,45,102,70,0.306122,MemAIPolicy,random
147,False,45,103,71,0.304054,MemAIPolicy,random
148,False,45,104,72,0.302013,MemAIPolicy,random
149,True,46,104,72,0.306667,MemAIPolicy,random
150,True,47,104,72,0.311258,MemAIPolicy,random
151,False,47,105,73,0.309211,MemAIPolicy,random
152,True,48,105,73,0.313725,MemAIPolicy,random
153,False,48,106,74,0.311688,MemAIPolicy,random
154,True,49,106,74,0.316129,MemAIPolicy,random
155,False,49,107,75,0.314103,MemAIPolicy,random
156,False,49,108,76,0.312102,MemAIPolicy,random
157,False,49,109,77,0.310127,MemAIPolicy,random
158,True,50,109,77,0.314465,MemAIPolicy,random
159,False,50,110,78,0.3125,MemAIPolicy,random
160,False,50,111,79,0.310559,MemAIPolicy,random
161,False,50,112,80,0.308642,MemAIPolicy,random
162,False,50,113,81,0.306748,MemAIPolicy,random
163,False,50,114,82,0.304878,MemAIPolicy,random
164,False,50,115,83,0.30303,MemAIPolicy,random
165,False,50,116,84,0.301205,MemAIPolicy,random
166,False,50,117,85,0.299401,MemAIPolicy,random
167,True,51,117,85,0.303571,MemAIPolicy,random
168,False,51,118,86,0.301775,MemAIPolicy,random
169,False,51,119,87,0.3,MemAIPolicy,random
170,False,51,120,88,0.298246,MemAIPolicy,random
171,False,51,121,89,0.296512,MemAIPolicy,random
172,False,51,122,90,0.294798,MemAIPolicy,random
173,False,51,123,91,0.293103,MemAIPolicy,random
174,True,52,123,91,0.297143,MemAIPolicy,random
175,True,53,123,91,0.301136,MemAIPolicy,random
176,False,53,124,92,0.299435,MemAIPolicy,random
177,False,53,125,93,0.297753,MemAIPolicy,random
178,True,54,125,93,0.301676,MemAIPolicy,random
179,False,54,126,94,0.3,MemAIPolicy,random
180,True,55,126,94,0.303867,MemAIPolicy,random
181,False,55,127,95,0.302198,MemAIPolicy,random
182,True,56,127,95,0.306011,MemAIPolicy,random
183,False,56,128,96,0.304348,MemAIPolicy,random
184,True,57,128,96,0.308108,MemAIPolicy,random
185,True,58,128,96,0.311828,MemAIPolicy,random
186,False,58,129,97,0.31016,MemAIPolicy,random
187,True,59,129,97,0.31383,MemAIPolicy,random
188,True,60,129,97,0.31746,MemAIPolicy,random
189,False,60,130,98,0.315789,MemAIPolicy,random
190,False,60,131,99,0.314136,MemAIPolicy,random
191,False,60,132,100,0.3125,MemAIPolicy,random
192,True,61,132,100,0.316062,MemAIPolicy,random
193,True,62,132,100,0.319588,MemAIPolicy,random
194,True,63,132,100,0.323077,MemAIPolicy,random
195,True,64,132,100,0.326531,MemAIPolicy,random
196,False,64,133,101,0.324873,MemAIPolicy,random
197,True,65,133,101,0.328283,MemAIPolicy,random
198,True,66,133,101,0.331658,MemAIPolicy,random
199,True,67,133,101,0.335,MemAIPolicy,random
200,False,67,134,102,0.333333,MemAIPolicy,random
201,False,67,135,103,0.331683,MemAIPolicy,random
202,True,68,135,103,0.334975,MemAIPolicy,random
203,False,68,136,104,0.333333,MemAIPolicy,random
204,False,68,137,105,0.331707,MemAIPolicy,random
205,False,68,138,106,0.330097,MemAIPolicy,random
206,False,68,139,107,0.328502,MemAIPolicy,random
207,True,69,139,107,0.331731,MemAIPolicy,random
208,False,69,140,108,0.330144,MemAIPolicy,random
209,False,69,141,109,0.328571,MemAIPolicy,random
210,False,69,142,110,0.327014,MemAIPolicy,random
211,False,69,143,111,0.325472,MemAIPolicy,random
212,False,69,144,112,0.323944,MemAIPolicy,random
213,False,69,145,113,0.32243,MemAIPolicy,random
214,False,69,146,114,0.32093,MemAIPolicy,random
215,True,70,146,114,0.324074,MemAIPolicy,random
216,False,70,147,115,0.322581,MemAIPolicy,random
217,False,70,148,116,0.321101,MemAIPolicy,random
218,False,70,149,117,0.319635,MemAIPolicy,random
219,True,71,149,117,0.322727,MemAIPolicy,random
220,False,71,150,118,0.321267,MemAIPolicy,random
221,False,71,151,119,0.31982,MemAIPolicy,random
222,False,71,152,120,0.318386,MemAIPolicy,random
223,True,72,152,120,0.321429,MemAIPolicy,random
224,False,72,153,121,0.32,MemAIPolicy,random
225,False,72,154,122,0.318584,MemAIPolicy,random
226,False,72,155,123,0.317181,MemAIPolicy,random
227,False,72,156,124,0.315789,MemAIPolicy,random
228,False,72,157,125,0.31441,MemAIPolicy,random
229,False,72,158,126,0.313043,MemAIPolicy,random
230,True,73,158,126,0.316017,MemAIPolicy,random
231,True,74,158,126,0.318966,MemAIPolicy,random
232,True,75,158,126,0.321888,MemAIPolicy,random
233,True,76,158,126,0.324786,MemAIPolicy,random
234,False,76,159,127,0.323404,MemAIPolicy,random
235,False,76,160,128,0.322034,MemAIPolicy,random
236,False,76,161,129,0.320675,MemAIPolicy,random
237,True,77,161,129,0.323529,MemAIPolicy,random
238,True,78,161,129,0.32636,MemAIPolicy,random
239,False,78,162,130,0.325,MemAIPolicy,random
240,False,78,163,131,0.323651,MemAIPolicy,random
241,False,78,164,132,0.322314,MemAIPolicy,random
242,True,79,164,132,0.325103,MemAIPolicy,random
243,False,79,165,133,0.32377,MemAIPolicy,random
244,False,79,166,134,0.322449,MemAIPolicy,random
245,False,79,167,135,0.321138,MemAIPolicy,random
246,True,80,167,135,0.323887,MemAIPolicy,random
247,False,80,168,136,0.322581,MemAIPolicy,random
248,True,81,168,136,0.325301,MemAIPolicy,random
249,True,82,168,136,0.328,MemAIPolicy,random
250,False,82,169,137,0.326693,MemAIPolicy,random
251,True,83,169,137,0.329365,MemAIPolicy,random
252,False,83,170,138,0.328063,MemAIPolicy,random
253,True,84,170,138,0.330709,MemAIPolicy,random
254,False,84,171,139,0.329412,MemAIPolicy,random
255,True,85,171,139,0.332031,MemAIPolicy,random
256,True,86,171,139,0.33463,MemAIPolicy,random
257,True,87,171,139,0.337209,MemAIPolicy,random
258,True,88,171,139,0.339768,MemAIPolicy,random
259,False,88,172,140,0.338462,MemAIPolicy,random
260,False,88,173,141,0.337165,MemAIPolicy,random
261,False,88,174,142,0.335878,MemAIPolicy,random
262,False,88,175,143,0.334601,MemAIPolicy,random
263,True,89,175,143,0.337121,MemAIPolicy,random
264,False,89,176,144,0.335849,MemAIPolicy,random
265,True,90,176,144,0.338346,MemAIPolicy,random
266,False,90,177,145,0.337079,MemAIPolicy,random
267,False,90,178,146,0.335821,MemAIPolicy,random
268,False,90,179,147,0.334572,MemAIPolicy,random
269,False,90,180,148,0.333333,MemAIPolicy,random
270,True,91,180,148,0.335793,MemAIPolicy,random
271,False,91,181,149,0.334559,MemAIPolicy,random
272,False,91,182,150,0.333333,MemAIPolicy,random
273,True,92,182,150,0.335766,MemAIPolicy,random
274,True,93,182,150,0.338182,MemAIPolicy,random
275,False,93,183,151,0.336957,MemAIPolicy,random
276,False,93,184,152,0.33574,MemAIPolicy,random
277,False,93,185,153,0.334532,MemAIPolicy,random
278,True,94,185,153,0.336918,MemAIPolicy,random
279,False,94,186,154,0.335714,MemAIPolicy,random
280,True,95,186,154,0.338078,MemAIPolicy,random
281,True,96,186,154,0.340426,MemAIPolicy,random
282,False,96,187,155,0.339223,MemAIPolicy,random
283,False,96,188,156,0.338028,MemAIPolicy,random
284,False,96,189,157,0.336842,MemAIPolicy,random
285,True,97,189,157,0.339161,MemAIPolicy,random
286,False,97,190,158,0.337979,MemAIPolicy,random
287,False,97,191,159,0.336806,MemAIPolicy,random
288,False,97,192,160,0.33564,MemAIPolicy,random
289,True,98,192,160,0.337931,MemAIPolicy,random
290,False,98,193,161,0.33677,MemAIPolicy,random
291,False,98,194,162,0.335616,MemAIPolicy,random
292,False,98,195,163,0.334471,MemAIPolicy,random
293,False,98,196,164,0.333333,MemAIPolicy,random
294,True,99,196,164,0.335593,MemAIPolicy,random
295,True,100,196,164,0.337838,MemAIPolicy,random
296,False,100,197,165,0.3367,MemAIPolicy,random
297,False,100,198,166,0.33557,MemAIPolicy,random
298,False,100,199,167,0.334448,MemAIPolicy,random
299,False,100,200,168,0.333333,MemAIPolicy,random
300,False,100,201,169,0.332226,MemAIPolicy,random
301,True,101,201,169,0.334437,MemAIPolicy,random
302,True,102,201,169,0.336634,MemAIPolicy,random
303,True,103,201,169,0.338816,MemAIPolicy,random
304,False,103,202,170,0.337705,MemAIPolicy,random
305,True,104,202,170,0.339869,MemAIPolicy,random
306,False,104,203,171,0.338762,MemAIPolicy,random
307,True,105,203,171,0.340909,MemAIPolicy,random
308,True,106,203,171,0.343042,MemAIPolicy,random
309,True,107,203,171,0.345161,MemAIPolicy,random
310,False,107,204,172,0.344051,MemAIPolicy,random
311,True,108,204,172,0.346154,MemAIPolicy,random
312,False,108,205,173,0.345048,MemAIPolicy,random
313,True,109,205,173,0.347134,MemAIPolicy,random
314,False,109,206,174,0.346032,MemAIPolicy,random
315,False,109,207,175,0.344937,MemAIPolicy,random
316,False,109,208,176,0.343849,MemAIPolicy,random
317,False,109,209,177,0.342767,MemAIPolicy,random
318,False,109,210,178,0.341693,MemAIPolicy,random
319,True,110,210,178,0.34375,MemAIPolicy,random
320,True,111,210,178,0.345794,MemAIPolicy,random
321,False,111,211,179,0.34472,MemAIPolicy,random
322,True,112,211,179,0.346749,MemAIPolicy,random
323,False,112,212,180,0.345679,MemAIPolicy,random
324,False,112,213,181,0.344615,MemAIPolicy,random
325,False,112,214,182,0.343558,MemAIPolicy,random
326,False,112,215,183,0.342508,MemAIPolicy,random
327,False,112,216,184,0.341463,MemAIPolicy,random
328,False,112,217,185,0.340426,MemAIPolicy,random
329,True,113,217,185,0.342424,MemAIPolicy,random
330,False,113,218,186,0.34139,MemAIPolicy,random
331,False,113,219,187,0.340361,MemAIPolicy,random
332,False,113,220,188,0.339339,MemAIPolicy,random
333,True,114,220,188,0.341317,MemAIPolicy,random
334,True,115,220,188,0.343284,MemAIPolicy,random
335,False,115,221,189,0.342262,MemAIPolicy,random
336,False,115,222,190,0.341246,MemAIPolicy,random
337,False,115,223,191,0.340237,MemAIPolicy,random
338,False,115,224,192,0.339233,MemAIPolicy,random
339,True,116,224,192,0.341176,MemAIPolicy,random
340,True,117,224,192,0.343109,MemAIPolicy,random
341,False,117,225,193,0.342105,MemAIPolicy,random
342,True,118,225,193,0.344023,MemAIPolicy,random
343,False,118,226,194,0.343023,MemAIPolicy,random
344,True,119,226,194,0.344928,MemAIPolicy,random
345,False,119,227,195,0.343931,MemAIPolicy,random
346,True,120,227,195,0.345821,MemAIPolicy,random
347,False,120,228,196,0.344828,MemAIPolicy,random
348,False,120,229,197,0.34384,MemAIPolicy,random
349,True,121,229,197,0.345714,MemAIPolicy,random
350,False,121,230,198,0.344729,MemAIPolicy,random
351,False,121,231,199,0.34375,MemAIPolicy,random
352,True,122,231,199,0.345609,MemAIPolicy,random
353,True,123,231,199,0.347458,MemAIPolicy,random
354,False,123,232,200,0.346479,MemAIPolicy,random
355,False,123,233,201,0.345506,MemAIPolicy,random
356,False,123,234,202,0.344538,MemAIPolicy,random
357,False,123,235,203,0.343575,MemAIPolicy,random
358,False,123,236,204,0.342618,MemAIPolicy,random
359,False,123,237,205,0.341667,MemAIPolicy,random
360,False,123,238,206,0.34072,MemAIPolicy,random
361,True,124,238,206,0.342541,MemAIPolicy,random
362,False,124,239,207,0.341598,MemAIPolicy,random
363,True,125,239,207,0.343407,MemAIPolicy,random
364,False,125,240,208,0.342466,MemAIPolicy,random
365,False,125,241,209,0.34153,MemAIPolicy,random
366,False,125,242,210,0.340599,MemAIPolicy,random
367,False,125,243,211,0.339674,MemAIPolicy,random
368,False,125,244,212,0.338753,MemAIPolicy,random
369,False,125,245,213,0.337838,MemAIPolicy,random
370,False,125,246,214,0.336927,MemAIPolicy,random
371,True,126,246,214,0.33871,MemAIPolicy,random
372,False,126,247,215,0.337802,MemAIPolicy,random
373,False,126,248,216,0.336898,MemAIPolicy,random
374,False,126,249,217,0.336,MemAIPolicy,random
375,False,126,250,218,0.335106,MemAIPolicy,random
376,True,127,250,218,0.33687,MemAIPolicy,random
377,False,127,251,219,0.335979,MemAIPolicy,random
378,False,127,252,220,0.335092,MemAIPolicy,random
379,False,127,253,221,0.334211,MemAIPolicy,random
380,False,127,254,222,0.333333,MemAIPolicy,random
381,False,127,255,223,0.332461,MemAIPolicy,random
382,True,128,255,223,0.334204,MemAIPolicy,random
383,False,128,256,224,0.333333,MemAIPolicy,random
384,False,128,257,225,0.332468,MemAIPolicy,random
385,False,128,258,226,0.331606,MemAIPolicy,random
386,False,128,259,227,0.330749,MemAIPolicy,random
387,False,128,260,228,0.329897,MemAIPolicy,random
388,False,128,261,229,0.329049,MemAIPolicy,random
389,False,128,262,230,0.328205,MemAIPolicy,random
390,False,128,263,231,0.327366,MemAIPolicy,random
391,True,129,263,231,0.329082,MemAIPolicy,random
392,False,129,264,232,0.328244,MemAIPolicy,random
393,False,129,265,233,0.327411,MemAIPolicy,random
394,False,129,266,234,0.326582,MemAIPolicy,random
395,False,129,267,235,0.325758,MemAIPolicy,random
396,False,129,268,236,0.324937,MemAIPolicy,random
397,False,129,269,237,0.324121,MemAIPolicy,random
398,False,129,270,238,0.323308,MemAIPolicy,random
399,False,129,271,239,0.3225,MemAIPolicy,random
400,False,129,272,240,0.321696,MemAIPolicy,random
401,False,129,273,241,0.320896,MemAIPolicy,random
402,False,129,274,242,0.320099,MemAIPolicy,random
403,False,129,275,243,0.319307,MemAIPolicy,random
404,False,129,276,244,0.318519,MemAIPolicy,random
405,False,129,277,245,0.317734,MemAIPolicy,random
406,False,129,278,246,0.316953,MemAIPolicy,random
407,False,129,279,247,0.316176,MemAIPolicy,random
408,False,129,280,248,0.315403,MemAIPolicy,random
409,False,129,281,249,0.314634,MemAIPolicy,random
410,False,129,282,250,0.313869,MemAIPolicy,random
411,True,130,282,250,0.315534,MemAIPolicy,random
412,True,131,282,250,0.317191,MemAIPolicy,random
413,False,131,283,251,0.316425,MemAIPolicy,random
414,False,131,284,252,0.315663,MemAIPolicy,random
415,False,131,285,253,0.314904,MemAIPolicy,random
416,False,131,286,254,0.314149,MemAIPolicy,random
417,True,132,286,254,0.315789,MemAIPolicy,random
418,False,132,287,255,0.315036,MemAIPolicy,random
419,False,132,288,256,0.314286,MemAIPolicy,random
420,True,133,288,256,0.315914,MemAIPolicy,random
421,False,133,289,257,0.315166,MemAIPolicy,random
422,True,134,289,257,0.316785,MemAIPolicy,random
423,False,134,290,258,0.316038,MemAIPolicy,random
424,False,134,291,259,0.315294,MemAIPolicy,random
425,False,134,292,260,0.314554,MemAIPolicy,random
426,True,135,292,260,0.316159,MemAIPolicy,random
427,False,135,293,261,0.315421,MemAIPolicy,random
428,False,135,294,262,0.314685,MemAIPolicy,random
429,False,135,295,263,0.313953,MemAIPolicy,random
430,False,135,296,264,0.313225,MemAIPolicy,random
431,False,135,297,265,0.3125,MemAIPolicy,random
432,False,135,298,266,0.311778,MemAIPolicy,random
433,True,136,298,266,0.313364,MemAIPolicy,random
434,True,137,298,266,0.314943,MemAIPolicy,random
435,False,137,299,267,0.31422,MemAIPolicy,random
436,True,138,299,267,0.315789,MemAIPolicy,random
437,True,139,299,267,0.317352,MemAIPolicy,random
438,False,139,300,268,0.316629,MemAIPolicy,random
439,False,139,301,269,0.315909,MemAIPolicy,random
440,True,140,301,269,0.31746,MemAIPolicy,random
441,False,140,302,270,0.316742,MemAIPolicy,random
442,False,140,303,271,0.316027,MemAIPolicy,random
443,True,141,303,271,0.317568,MemAIPolicy,random
444,False,141,304,272,0.316854,MemAIPolicy,random
445,True,142,304,272,0.318386,MemAIPolicy,random
446,True,143,304,272,0.319911,MemAIPolicy,random
447,True,144,304,272,0.321429,MemAIPolicy,random
448,False,144,305,273,0.320713,MemAIPolicy,random
449,False,144,306,274,0.32,MemAIPolicy,random
450,False,144,307,275,0.31929,MemAIPolicy,random
451,True,145,307,275,0.320796,MemAIPolicy,random
452,False,145,308,276,0.320088,MemAIPolicy,random
453,False,145,309,277,0.319383,MemAIPolicy,random
454,False,145,310,278,0.318681,MemAIPolicy,random
455,True,146,310,278,0.320175,MemAIPolicy,random
456,False,146,311,279,0.319475,MemAIPolicy,random
457,True,147,311,279,0.320961,MemAIPolicy,random
458,True,148,311,279,0.32244,MemAIPolicy,random
459,False,148,312,280,0.321739,MemAIPolicy,random
460,True,149,312,280,0.32321,MemAIPolicy,random
461,False,149,313,281,0.322511,MemAIPolicy,random
462,False,149,314,282,0.321814,MemAIPolicy,random
463,False,149,315,283,0.321121,MemAIPolicy,random
464,False,149,316,284,0.32043,MemAIPolicy,random
465,False,149,317,285,0.319742,MemAIPolicy,random
466,True,150,317,285,0.321199,MemAIPolicy,random
467,True,151,317,285,0.32265,MemAIPolicy,random
468,False,151,318,286,0.321962,MemAIPolicy,random
469,False,151,319,287,0.321277,MemAIPolicy,random
470,False,151,320,288,0.320594,MemAIPolicy,random
471,True,152,320,288,0.322034,MemAIPolicy,random
472,True,153,320,288,0.323467,MemAIPolicy,random
473,False,153,321,289,0.322785,MemAIPolicy,random
474,True,154,321,289,0.324211,MemAIPolicy,random
475,False,154,322,290,0.323529,MemAIPolicy,random
476,False,154,323,291,0.322851,MemAIPolicy,random
477,True,155,323,291,0.324268,MemAIPolicy,random
478,True,156,323,291,0.325678,MemAIPolicy,random
479,True,157,323,291,0.327083,MemAIPolicy,random
480,False,157,324,292,0.326403,MemAIPolicy,random
481,False,157,325,293,0.325726,MemAIPolicy,random
482,False,157,326,294,0.325052,MemAIPolicy,random
483,False,157,327,295,0.32438,MemAIPolicy,random
484,False,157,328,296,0.323711,MemAIPolicy,random
485,False,157,329,297,0.323045,MemAIPolicy,random
486,False,157,330,298,0.322382,MemAIPolicy,random
487,False,157,331,299,0.321721,MemAIPolicy,random
488,False,157,332,300,0.321063,MemAIPolicy,random
489,False,157,333,301,0.320408,MemAIPolicy,random
490,False,157,334,302,0.319756,MemAIPolicy,random
491,False,157,335,303,0.319106,MemAIPolicy,random
492,False,157,336,304,0.318458,MemAIPolicy,random
493,True,158,336,304,0.319838,MemAIPolicy,random
494,False,158,337,305,0.319192,MemAIPolicy,random
495,True,159,337,305,0.320565,MemAIPolicy,random
496,False,159,338,306,0.31992,MemAIPolicy,random
497,False,159,339,307,0.319277,MemAIPolicy,random
498,True,160,339,307,0.320641,MemAIPolicy,random
499,False,160,340,308,0.32,MemAIPolicy,random
500,False,160,341,309,0.319361,MemAIPolicy,random
501,False,160,342,310,0.318725,MemAIPolicy,random
502,True,161,342,310,0.32008,MemAIPolicy,random
503,False,161,343,311,0.319444,MemAIPolicy,random
504,True,162,343,311,0.320792,MemAIPolicy,random
505,False,162,344,312,0.320158,MemAIPolicy,random
506,False,162,345,313,0.319527,MemAIPolicy,random
507,True,163,345,313,0.320866,MemAIPolicy,random
508,False,163,346,314,0.320236,MemAIPolicy,random
509,True,164,346,314,0.321569,MemAIPolicy,random
510,False,164,347,315,0.320939,MemAIPolicy,random
511,False,164,348,316,0.320312,MemAIPolicy,random
512,False,164,349,317,0.319688,MemAIPolicy,random
513,True,165,349,317,0.321012,MemAIPolicy,random
514,True,166,349,317,0.32233,MemAIPolicy,random
515,False,166,350,318,0.321705,MemAIPolicy,random
516,True,167,350,318,0.323017,MemAIPolicy,random
517,True,168,350,318,0.324324,MemAIPolicy,random
518,True,169,350,318,0.325626,MemAIPolicy,random
519,True,170,350,318,0.326923,MemAIPolicy,random
520,True,171,350,318,0.328215,MemAIPolicy,random
521,False,171,351,319,0.327586,MemAIPolicy,random
522,True,172,351,319,0.328872,MemAIPolicy,random
523,True,173,351,319,0.330153,MemAIPolicy,random
524,False,173,352,320,0.329524,MemAIPolicy,random
525,False,173,353,321,0.328897,MemAIPolicy,random
526,False,173,354,322,0.328273,MemAIPolicy,random
527,True,174,354,322,0.329545,MemAIPolicy,random
528,True,175,354,322,0.330813,MemAIPolicy,random
529,True,176,354,322,0.332075,MemAIPolicy,random
530,False,176,355,323,0.33145,MemAIPolicy,random
531,False,176,356,324,0.330827,MemAIPolicy,random
532,False,176,357,325,0.330206,MemAIPolicy,random
533,False,176,358,326,0.329588,MemAIPolicy,random
534,True,177,358,326,0.330841,MemAIPolicy,random
535,False,177,359,327,0.330224,MemAIPolicy,random
536,False,177,360,328,0.329609,MemAIPolicy,random
