step,hit,hits,misses,evictions,hit_rate,policy,workload
64,False,35,30,0,0.538462,ARC,locality
65,False,35,31,0,0.530303,ARC,locality
66,True,36,31,0,0.537313,ARC,locality
67,False,36,32,0,0.529412,ARC,locality
68,False,36,33,1,0.521739,ARC,locality
69,True,37,33,1,0.528571,ARC,locality
70,True,38,33,1,0.535211,ARC,locality
71,False,38,34,2,0.527778,ARC,locality
72,False,38,35,3,0.520548,ARC,locality
73,True,39,35,3,0.527027,ARC,locality
74,True,40,35,3,0.533333,ARC,locality
75,False,40,36,4,0.526316,ARC,locality
76,True,41,36,4,0.532468,ARC,locality
77,False,41,37,5,0.525641,ARC,locality
78,True,42,37,5,0.531646,ARC,locality
79,False,42,38,6,0.525,ARC,locality
80,True,43,38,6,0.530864,ARC,locality
81,True,44,38,6,0.536585,ARC,locality
82,True,45,38,6,0.542169,ARC,locality
83,False,45,39,7,0.535714,ARC,locality
84,False,45,40,8,0.529412,ARC,locality
85,True,46,40,8,0.534884,ARC,locality
86,True,47,40,8,0.54023,ARC,locality
87,False,47,41,9,0.534091,ARC,locality
88,True,48,41,9,0.539326,ARC,locality
89,True,49,41,9,0.544444,ARC,locality
90,True,50,41,9,0.549451,ARC,locality
91,True,51,41,9,0.554348,ARC,locality
92,True,52,41,9,0.55914,ARC,locality
93,True,53,41,9,0.56383,ARC,locality
94,True,54,41,9,0.568421,ARC,locality
95,False,54,42,10,0.5625,ARC,locality
96,False,54,43,11,0.556701,ARC,locality
97,True,55,43,11,0.561224,ARC,locality
98,True,56,43,11,0.565657,ARC,locality
99,True,57,43,11,0.57,ARC,locality
100,True,58,43,11,0.574257,ARC,locality
101,True,59,43,11,0.578431,ARC,locality
102,True,60,43,11,0.582524,ARC,locality
103,True,61,43,11,0.586538,ARC,locality
104,False,61,44,12,0.580952,ARC,locality
105,True,62,44,12,0.584906,ARC,locality
106,True,63,44,12,0.588785,ARC,locality
107,False,63,45,13,0.583333,ARC,locality
108,True,64,45,13,0.587156,ARC,locality
109,True,65,45,13,0.590909,ARC,locality
110,True,66,45,13,0.594595,ARC,locality
111,True,67,45,13,0.598214,ARC,locality
112,True,68,45,13,0.60177,ARC,locality
113,True,69,45,13,0.605263,ARC,locality
114,False,69,46,14,0.6,ARC,locality
115,False,69,47,15,0.594828,ARC,locality
116,True,70,47,15,0.598291,ARC,locality
117,True,71,47,15,0.601695,ARC,locality
118,False,71,48,16,0.596639,ARC,locality
119,True,72,48,16,0.6,ARC,locality
120,True,73,48,16,0.603306,ARC,locality
121,True,74,48,16,0.606557,ARC,locality
122,True,75,48,16,0.609756,ARC,locality
123,False,75,49,17,0.604839,ARC,locality
124,True,76,49,17,0.608,ARC,locality
125,True,77,49,17,0.611111,ARC,locality
126,True,78,49,17,0.614173,ARC,locality
127,True,79,49,17,0.617188,ARC,locality
128,True,80,49,17,0.620155,ARC,locality
129,True,81,49,17,0.623077,ARC,locality
130,True,82,49,17,0.625954,ARC,locality
131,True,83,49,17,0.628788,ARC,locality
132,True,84,49,17,0.631579,ARC,locality
133,True,85,49,17,0.634328,ARC,locality
134,False,85,50,18,0.62963,ARC,locality
135,True,86,50,18,0.632353,ARC,locality
136,True,87,50,18,0.635036,ARC,locality
137,True,88,50,18,0.637681,ARC,locality
138,False,88,51,19,0.633094,ARC,locality
139,True,89,51,19,0.635714,ARC,locality
140,True,90,51,19,0.638298,ARC,locality
141,True,91,51,19,0.640845,ARC,locality
142,True,92,51,19,0.643357,ARC,locality
143,True,93,51,19,0.645833,ARC,locality
144,False,93,52,20,0.641379,ARC,locality
145,True,94,52,20,0.643836,ARC,locality
146,True,95,52,20,0.646259,ARC,locality
147,False,95,53,21,0.641892,ARC,locality
148,True,96,53,21,0.644295,ARC,locality
149,True,97,53,21,0.646667,ARC,locality
150,False,97,54,22,0.642384,ARC,locality
151,True,98,54,22,0.644737,ARC,locality
152,True,99,54,22,0.647059,ARC,locality
153,True,100,54,22,0.649351,ARC,locality
154,False,100,55,23,0.645161,ARC,locality
155,True,101,55,23,0.647436,ARC,locality
156,True,102,55,23,0.649682,ARC,locality
157,True,103,55,23,0.651899,ARC,locality
158,True,104,55,23,0.654088,ARC,locality
159,True,105,55,23,0.65625,ARC,locality
160,True,106,55,23,0.658385,ARC,locality
161,True,107,55,23,0.660494,ARC,locality
162,True,108,55,23,0.662577,ARC,locality
163,False,108,56,24,0.658537,ARC,locality
164,True,109,56,24,0.660606,ARC,locality
165,True,110,56,24,0.662651,ARC,locality
166,True,111,56,24,0.664671,ARC,locality
167,True,112,56,24,0.666667,ARC,locality
168,True,113,56,24,0.668639,ARC,locality
169,True,114,56,24,0.670588,ARC,locality
170,True,115,56,24,0.672515,ARC,locality
171,True,116,56,24,0.674419,ARC,locality
172,True,117,56,24,0.676301,ARC,locality
173,True,118,56,24,0.678161,ARC,locality
174,True,119,56,24,0.68,ARC,locality
175,True,120,56,24,0.681818,ARC,locality
176,True,121,56,24,0.683616,ARC,locality
177,False,121,57,25,0.679775,ARC,locality
178,False,121,58,26,0.675978,ARC,locality
179,True,122,58,26,0.677778,ARC,locality
180,False,122,59,27,0.674033,ARC,locality
181,False,122,60,28,0.67033,ARC,locality
182,True,123,60,28,0.672131,ARC,locality
183,True,124,60,28,0.673913,ARC,locality
184,False,124,61,29,0.67027,ARC,locality
185,True,125,61,29,0.672043,ARC,locality
186,True,126,61,29,0.673797,ARC,locality
187,False,126,62,30,0.670213,ARC,locality
188,True,127,62,30,0.671958,ARC,locality
189,True,128,62,30,0.673684,ARC,locality
190,True,129,62,30,0.675393,ARC,locality
191,True,130,62,30,0.677083,ARC,locality
192,False,130,63,31,0.673575,ARC,locality
193,True,131,63,31,0.675258,ARC,locality
194,True,132,63,31,0.676923,ARC,locality
195,True,133,63,31,0.678571,ARC,locality
196,True,134,63,31,0.680203,ARC,locality
197,True,135,63,31,0.681818,ARC,locality
198,True,136,63,31,0.683417,ARC,locality
199,True,137,63,31,0.685,ARC,locality
200,True,138,63,31,0.686567,ARC,locality
201,True,139,63,31,0.688119,ARC,locality
202,True,140,63,31,0.689655,ARC,locality
203,True,141,63,31,0.691176,ARC,locality
204,True,142,63,31,0.692683,ARC,locality
205,True,143,63,31,0.694175,ARC,locality
206,True,144,63,31,0.695652,ARC,locality
207,False,144,64,32,0.692308,ARC,locality
208,True,145,64,32,0.69378,ARC,locality
209,True,146,64,32,0.695238,ARC,locality
210,True,147,64,32,0.696682,ARC,locality
211,True,148,64,32,0.698113,ARC,locality
212,True,149,64,32,0.699531,ARC,locality
213,True,150,64,32,0.700935,ARC,locality
214,True,151,64,32,0.702326,ARC,locality
215,True,152,64,32,0.703704,ARC,locality
216,True,153,64,32,0.705069,ARC,locality
217,True,154,64,32,0.706422,ARC,locality
218,True,155,64,32,0.707763,ARC,locality
219,True,156,64,32,0.709091,ARC,locality
220,True,157,64,32,0.710407,ARC,locality
221,True,158,64,32,0.711712,ARC,locality
222,True,159,64,32,0.713004,ARC,locality
223,True,160,64,32,0.714286,ARC,locality
224,True,161,64,32,0.715556,ARC,locality
225,True,162,64,32,0.716814,ARC,locality
226,True,163,64,32,0.718062,ARC,locality
227,False,163,65,33,0.714912,ARC,locality
228,True,164,65,33,0.716157,ARC,locality
229,False,164,66,34,0.713043,ARC,locality
230,False,164,67,35,0.709957,ARC,locality
231,True,165,67,35,0.711207,ARC,locality
232,True,166,67,35,0.712446,ARC,locality
233,True,167,67,35,0.713675,ARC,locality
234,True,168,67,35,0.714894,ARC,locality
235,False,168,68,36,0.711864,ARC,locality
236,True,169,68,36,0.71308,ARC,locality
237,True,170,68,36,0.714286,ARC,locality
238,True,171,68,36,0.715481,ARC,locality
239,True,172,68,36,0.716667,ARC,locality
240,True,173,68,36,0.717842,ARC,locality
241,True,174,68,36,0.719008,ARC,locality
242,True,175,68,36,0.720165,ARC,locality
243,True,176,68,36,0.721311,ARC,locality
244,True,177,68,36,0.722449,ARC,locality
245,True,178,68,36,0.723577,ARC,locality
246,True,179,68,36,0.724696,ARC,locality
247,True,180,68,36,0.725806,ARC,locality
248,True,181,68,36,0.726908,ARC,locality
249,True,182,68,36,0.728,ARC,locality
250,True,183,68,36,0.729084,ARC,locality
251,True,184,68,36,0.730159,ARC,locality
252,True,185,68,36,0.731225,ARC,locality
253,True,186,68,36,0.732283,ARC,locality
254,False,186,69,37,0.729412,ARC,locality
255,True,187,69,37,0.730469,ARC,locality
256,True,188,69,37,0.731518,ARC,locality
257,True,189,69,37,0.732558,ARC,locality
258,True,190,69,37,0.733591,ARC,locality
259,True,191,69,37,0.734615,ARC,locality
260,True,192,69,37,0.735632,ARC,locality
261,True,193,69,37,0.736641,ARC,locality
262,False,193,70,38,0.73384,ARC,locality
263,False,193,71,39,0.731061,ARC,locality
264,True,194,71,39,0.732075,ARC,locality
265,False,194,72,40,0.729323,ARC,locality
266,True,195,72,40,0.730337,ARC,locality
267,True,196,72,40,0.731343,ARC,locality
268,True,197,72,40,0.732342,ARC,locality
269,True,198,72,40,0.733333,ARC,locality
270,True,199,72,40,0.734317,ARC,locality
271,True,200,72,40,0.735294,ARC,locality
272,True,201,72,40,0.736264,ARC,locality
273,False,201,73,41,0.733577,ARC,locality
274,True,202,73,41,0.734545,ARC,locality
275,True,203,73,41,0.735507,ARC,locality
276,True,204,73,41,0.736462,ARC,locality
277,True,205,73,41,0.73741,ARC,locality
278,True,206,73,41,0.738351,ARC,locality
279,True,207,73,41,0.739286,ARC,locality
280,True,208,73,41,0.740214,ARC,locality
281,True,209,73,41,0.741135,ARC,locality
282,True,210,73,41,0.742049,ARC,locality
283,True,211,73,41,0.742958,ARC,locality
284,True,212,73,41,0.74386,ARC,locality
285,True,213,73,41,0.744755,ARC,locality
286,True,214,73,41,0.745645,ARC,locality
287,True,215,73,41,0.746528,ARC,locality
288,True,216,73,41,0.747405,ARC,locality
289,True,217,73,41,0.748276,ARC,locality
290,True,218,73,41,0.749141,ARC,locality
291,True,219,73,41,0.75,ARC,locality
292,True,220,73,41,0.750853,ARC,locality
293,True,221,73,41,0.751701,ARC,locality
294,True,222,73,41,0.752542,ARC,locality
295,True,223,73,41,0.753378,ARC,locality
296,True,224,73,41,0.754209,ARC,locality
297,True,225,73,41,0.755034,ARC,locality
298,True,226,73,41,0.755853,ARC,locality
299,True,227,73,41,0.756667,ARC,locality
300,True,228,73,41,0.757475,ARC,locality
301,True,229,73,41,0.758278,ARC,locality
302,True,230,73,41,0.759076,ARC,locality
303,False,230,74,42,0.756579,ARC,locality
304,False,230,75,43,0.754098,ARC,locality
305,True,231,75,43,0.754902,ARC,locality
306,True,232,75,43,0.7557,ARC,locality
307,True,233,75,43,0.756494,ARC,locality
308,True,234,75,43,0.757282,ARC,locality
309,True,235,75,43,0.758065,ARC,locality
310,True,236,75,43,0.758842,ARC,locality
311,True,237,75,43,0.759615,ARC,locality
312,True,238,75,43,0.760383,ARC,locality
313,True,239,75,43,0.761146,ARC,locality
314,False,239,76,44,0.75873,ARC,locality
315,True,240,76,44,0.759494,ARC,locality
316,True,241,76,44,0.760252,ARC,locality
317,True,242,76,44,0.761006,ARC,locality
318,True,243,76,44,0.761755,ARC,locality
319,False,243,77,45,0.759375,ARC,locality
320,True,244,77,45,0.760125,ARC,locality
321,True,245,77,45,0.76087,ARC,locality
322,True,246,77,45,0.76161,ARC,locality
323,True,247,77,45,0.762346,ARC,locality
324,False,247,78,46,0.76,ARC,locality
325,True,248,78,46,0.760736,ARC,locality
326,True,249,78,46,0.761468,ARC,locality
327,True,250,78,46,0.762195,ARC,locality
328,True,251,78,46,0.762918,ARC,locality
329,True,252,78,46,0.763636,ARC,locality
330,False,252,79,47,0.761329,ARC,locality
331,True,253,79,47,0.762048,ARC,locality
332,True,254,79,47,0.762763,ARC,locality
333,True,255,79,47,0.763473,ARC,locality
334,True,256,79,47,0.764179,ARC,locality
335,True,257,79,47,0.764881,ARC,locality
336,True,258,79,47,0.765579,ARC,locality
337,True,259,79,47,0.766272,ARC,locality
338,True,260,79,47,0.766962,ARC,locality
339,True,261,79,47,0.767647,ARC,locality
340,False,261,80,48,0.765396,ARC,locality
341,True,262,80,48,0.766082,ARC,locality
342,True,263,80,48,0.766764,ARC,locality
343,True,264,80,48,0.767442,ARC,locality
344,True,265,80,48,0.768116,ARC,locality
345,True,266,80,48,0.768786,ARC,locality
346,True,267,80,48,0.769452,ARC,locality
347,True,268,80,48,0.770115,ARC,locality
348,False,268,81,49,0.767908,ARC,locality
349,True,269,81,49,0.768571,ARC,locality
350,False,269,82,50,0.766382,ARC,locality
351,True,270,82,50,0.767045,ARC,locality
352,True,271,82,50,0.767705,ARC,locality
353,True,272,82,50,0.768362,ARC,locality
354,True,273,82,50,0.769014,ARC,locality
355,True,274,82,50,0.769663,ARC,locality
356,True,275,82,50,0.770308,ARC,locality
357,True,276,82,50,0.77095,ARC,locality
358,True,277,82,50,0.771588,ARC,locality
359,True,278,82,50,0.772222,ARC,locality
360,True,279,82,50,0.772853,ARC,locality
361,True,280,82,50,0.773481,ARC,locality
362,True,281,82,50,0.774105,ARC,locality
363,True,282,82,50,0.774725,ARC,locality
364,True,283,82,50,0.775342,ARC,locality
365,True,284,82,50,0.775956,ARC,locality
366,True,285,82,50,0.776567,ARC,locality
367,False,285,83,51,0.774457,ARC,locality
368,True,286,83,51,0.775068,ARC,locality
369,True,287,83,51,0.775676,ARC,locality
370,True,288,83,51,0.77628,ARC,locality
371,True,289,83,51,0.776882,ARC,locality
372,True,290,83,51,0.77748,ARC,locality
373,False,290,84,52,0.775401,ARC,locality
374,True,291,84,52,0.776,ARC,locality
375,True,292,84,52,0.776596,ARC,locality
376,True,293,84,52,0.777188,ARC,locality
377,True,294,84,52,0.777778,ARC,locality
378,True,295,84,52,0.778364,ARC,locality
379,True,296,84,52,0.778947,ARC,locality
380,True,297,84,52,0.779528,ARC,locality
381,True,298,84,52,0.780105,ARC,locality
382,True,299,84,52,0.780679,ARC,locality
383,True,300,84,52,0.78125,ARC,locality
384,True,301,84,52,0.781818,ARC,locality
385,True,302,84,52,0.782383,ARC,locality
386,False,302,85,53,0.780362,ARC,locality
387,True,303,85,53,0.780928,ARC,locality
388,True,304,85,53,0.781491,ARC,locality
389,True,305,85,53,0.782051,ARC,locality
390,False,305,86,54,0.780051,ARC,locality
391,True,306,86,54,0.780612,ARC,locality
392,True,307,86,54,0.78117,ARC,locality
393,True,308,86,54,0.781726,ARC,locality
394,False,308,87,55,0.779747,ARC,locality
395,True,309,87,55,0.780303,ARC,locality
396,True,310,87,55,0.780856,ARC,locality
397,True,311,87,55,0.781407,ARC,locality
398,True,312,87,55,0.781955,ARC,locality
399,True,313,87,55,0.7825,ARC,locality
400,True,314,87,55,0.783042,ARC,locality
401,True,315,87,55,0.783582,ARC,locality
402,True,316,87,55,0.784119,ARC,locality
403,True,317,87,55,0.784653,ARC,locality
404,False,317,88,56,0.782716,ARC,locality
405,True,318,88,56,0.783251,ARC,locality
406,True,319,88,56,0.783784,ARC,locality
407,True,320,88,56,0.784314,ARC,locality
408,False,320,89,57,0.782396,ARC,locality
409,True,321,89,57,0.782927,ARC,locality
410,False,321,90,58,0.781022,ARC,locality
411,True,322,90,58,0.781553,ARC,locality
412,True,323,90,58,0.782082,ARC,locality
413,False,323,91,59,0.780193,ARC,locality
414,True,324,91,59,0.780723,ARC,locality
415,True,325,91,59,0.78125,ARC,locality
416,True,326,91,59,0.781775,ARC,locality
417,True,327,91,59,0.782297,ARC,locality
418,True,328,91,59,0.782816,ARC,locality
419,True,329,91,59,0.783333,ARC,locality
420,False,329,92,60,0.781473,ARC,locality
421,True,330,92,60,0.781991,ARC,locality
422,True,331,92,60,0.782506,ARC,locality
423,True,332,92,60,0.783019,ARC,locality
424,True,333,92,60,0.783529,ARC,locality
425,True,334,92,60,0.784038,ARC,locality
426,True,335,92,60,0.784543,ARC,locality
427,True,336,92,60,0.785047,ARC,locality
428,True,337,92,60,0.785548,ARC,locality
429,True,338,92,60,0.786047,ARC,locality
430,True,339,92,60,0.786543,ARC,locality
431,True,340,92,60,0.787037,ARC,locality
432,True,341,92,60,0.787529,ARC,locality
433,True,342,92,60,0.788018,ARC,locality
434,True,343,92,60,0.788506,ARC,locality
435,True,344,92,60,0.788991,ARC,locality
436,True,345,92,60,0.789474,ARC,locality
437,True,346,92,60,0.789954,ARC,locality
438,True,347,92,60,0.790433,ARC,locality
439,False,347,93,61,0.788636,ARC,locality
440,True,348,93,61,0.789116,ARC,locality
441,True,349,93,61,0.789593,ARC,locality
442,True,350,93,61,0.790068,ARC,locality
443,True,351,93,61,0.790541,ARC,locality
444,True,352,93,61,0.791011,ARC,locality
445,True,353,93,61,0.79148,ARC,locality
446,True,354,93,61,0.791946,ARC,locality
447,True,355,93,61,0.792411,ARC,locality
448,False,355,94,62,0.790646,ARC,locality
449,False,355,95,63,0.788889,ARC,locality
450,False,355,96,64,0.78714,ARC,locality
451,True,356,96,64,0.787611,ARC,locality
452,True,357,96,64,0.788079,ARC,locality
453,True,358,96,64,0.788546,ARC,locality
454,True,359,96,64,0.789011,ARC,locality
455,True,360,96,64,0.789474,ARC,locality
456,False,360,97,65,0.787746,ARC,locality
457,True,361,97,65,0.78821,ARC,locality
458,True,362,97,65,0.788671,ARC,locality
459,True,363,97,65,0.78913,ARC,locality
460,True,364,97,65,0.789588,ARC,locality
461,True,365,97,65,0.790043,ARC,locality
462,True,366,97,65,0.790497,ARC,locality
463,False,366,98,66,0.788793,ARC,locality
464,True,367,98,66,0.789247,ARC,locality
465,True,368,98,66,0.7897,ARC,locality
466,True,369,98,66,0.79015,ARC,locality
467,True,370,98,66,0.790598,ARC,locality
468,True,371,98,66,0.791045,ARC,locality
469,True,372,98,66,0.791489,ARC,locality
470,False,372,99,67,0.789809,ARC,locality
471,True,373,99,67,0.790254,ARC,locality
472,True,374,99,67,0.790698,ARC,locality
473,False,374,100,68,0.78903,ARC,locality
474,True,375,100,68,0.789474,ARC,locality
475,True,376,100,68,0.789916,ARC,locality
476,False,376,101,69,0.78826,ARC,locality
477,True,377,101,69,0.788703,ARC,locality
478,True,378,101,69,0.789144,ARC,locality
479,True,379,101,69,0.789583,ARC,locality
480,False,379,102,70,0.787942,ARC,locality
481,True,380,102,70,0.788382,ARC,locality
482,True,381,102,70,0.78882,ARC,locality
483,True,382,102,70,0.789256,ARC,locality
484,True,383,102,70,0.789691,ARC,locality
485,True,384,102,70,0.790123,ARC,locality
486,True,385,102,70,0.790554,ARC,locality
487,True,386,102,70,0.790984,ARC,locality
488,True,387,102,70,0.791411,ARC,locality
489,True,388,102,70,0.791837,ARC,locality
490,True,389,102,70,0.792261,ARC,locality
491,True,390,102,70,0.792683,ARC,locality
492,True,391,102,70,0.793103,ARC,locality
493,False,391,103,71,0.791498,ARC,locality
494,False,391,104,72,0.789899,ARC,locality
495,True,392,104,72,0.790323,ARC,locality
496,False,392,105,73,0.788732,ARC,locality
497,True,393,105,73,0.789157,ARC,locality
498,True,394,105,73,0.789579,ARC,locality
499,False,394,106,74,0.788,ARC,locality
500,False,394,107,75,0.786427,ARC,locality
501,True,395,107,75,0.786853,ARC,locality
502,True,396,107,75,0.787276,ARC,locality
503,True,397,107,75,0.787698,ARC,locality
504,True,398,107,75,0.788119,ARC,locality
505,True,399,107,75,0.788538,ARC,locality
506,True,400,107,75,0.788955,ARC,locality
507,False,400,108,76,0.787402,ARC,locality
508,False,400,109,77,0.785855,ARC,locality
509,True,401,109,77,0.786275,ARC,locality
510,True,402,109,77,0.786693,ARC,locality
511,True,403,109,77,0.787109,ARC,locality
512,True,404,109,77,0.787524,ARC,locality
513,True,405,109,77,0.787938,ARC,locality
514,True,406,109,77,0.78835,ARC,locality
515,True,407,109,77,0.78876,ARC,locality
516,True,408,109,77,0.789168,ARC,locality
517,False,408,110,78,0.787645,ARC,locality
518,True,409,110,78,0.788054,ARC,locality
519,True,410,110,78,0.788462,ARC,locality
520,False,410,111,79,0.786948,ARC,locality
521,True,411,111,79,0.787356,ARC,locality
522,False,411,112,80,0.785851,ARC,locality
523,False,411,113,81,0.784351,ARC,locality
524,False,411,114,82,0.782857,ARC,locality
525,True,412,114,82,0.78327,ARC,locality
526,False,412,115,83,0.781784,ARC,locality
527,False,412,116,84,0.780303,ARC,locality
528,True,413,116,84,0.780718,ARC,locality
529,False,413,117,85,0.779245,ARC,locality
530,False,413,118,86,0.777778,ARC,locality
531,True,414,118,86,0.778195,ARC,locality
532,True,415,118,86,0.778612,ARC,locality
533,True,416,118,86,0.779026,ARC,locality
534,True,417,118,86,0.779439,ARC,locality
535,True,418,118,86,0.779851,ARC,locality
536,True,419,118,86,0.780261,ARC,locality
537,True,420,118,86,0.780669,ARC,locality
538,True,421,118,86,0.781076,ARC,locality
539,True,422,118,86,0.781481,ARC,locality
540,True,423,118,86,0.781885,ARC,locality
541,True,424,118,86,0.782288,ARC,locality
542,False,424,119,87,0.780847,ARC,locality
543,True,425,119,87,0.78125,ARC,locality
544,True,426,119,87,0.781651,ARC,locality
545,True,427,119,87,0.782051,ARC,locality
546,True,428,119,87,0.78245,ARC,locality
547,False,428,120,88,0.781022,ARC,locality
548,True,429,120,88,0.781421,ARC,locality
549,True,430,120,88,0.781818,ARC,locality
550,True,431,120,88,0.782214,ARC,locality
551,False,431,121,89,0.780797,ARC,locality
552,False,431,122,90,0.779385,ARC,locality
553,True,432,122,90,0.779783,ARC,locality
554,True,433,122,90,0.78018,ARC,locality
555,True,434,122,90,0.780576,ARC,locality
556,False,434,123,91,0.779174,ARC,locality
557,True,435,123,91,0.77957,ARC,locality
558,True,436,123,91,0.779964,ARC,locality
559,True,437,123,91,0.780357,ARC,locality
560,True,438,123,91,0.780749,ARC,locality
561,False,438,124,92,0.779359,ARC,locality
562,True,439,124,92,0.779751,ARC,locality
563,True,440,124,92,0.780142,ARC,locality
564,True,441,124,92,0.780531,ARC,locality
565,True,442,124,92,0.780919,ARC,locality
566,False,442,125,93,0.779541,ARC,locality
567,True,443,125,93,0.77993,ARC,locality
568,True,444,125,93,0.780316,ARC,locality
569,False,444,126,94,0.778947,ARC,locality
570,True,445,126,94,0.779335,ARC,locality
571,True,446,126,94,0.77972,ARC,locality
572,True,447,126,94,0.780105,ARC,locality
573,False,447,127,95,0.778746,ARC,locality
574,True,448,127,95,0.77913,ARC,locality
575,True,449,127,95,0.779514,ARC,locality
576,True,450,127,95,0.779896,ARC,locality
577,True,451,127,95,0.780277,ARC,locality
578,True,452,127,95,0.780656,ARC,locality
579,True,453,127,95,0.781034,ARC,locality
580,True,454,127,95,0.781411,ARC,locality
581,True,455,127,95,0.781787,ARC,locality
582,True,456,127,95,0.782161,ARC,locality
583,True,457,127,95,0.782534,ARC,locality
584,True,458,127,95,0.782906,ARC,locality
585,False,458,128,96,0.78157,ARC,locality
586,True,459,128,96,0.781942,ARC,locality
587,True,460,128,96,0.782313,ARC,locality
588,True,461,128,96,0.782683,ARC,locality
589,False,461,129,97,0.781356,ARC,locality
590,True,462,129,97,0.781726,ARC,locality
591,True,463,129,97,0.782095,ARC,locality
592,True,464,129,97,0.782462,ARC,locality
593,True,465,129,97,0.782828,ARC,locality
594,True,466,129,97,0.783193,ARC,locality
595,True,467,129,97,0.783557,ARC,locality
596,True,468,129,97,0.78392,ARC,locality
597,True,469,129,97,0.784281,ARC,locality
598,True,470,129,97,0.784641,ARC,locality
599,True,471,129,97,0.785,ARC,locality
600,True,472,129,97,0.785358,ARC,locality
601,True,473,129,97,0.785714,ARC,locality
602,True,474,129,97,0.78607,ARC,locality
603,True,475,129,97,0.786424,ARC,locality
604,True,476,129,97,0.786777,ARC,locality
605,True,477,129,97,0.787129,ARC,locality
606,True,478,129,97,0.787479,ARC,locality
607,True,479,129,97,0.787829,ARC,locality
608,False,479,130,98,0.786535,ARC,locality
609,True,480,130,98,0.786885,ARC,locality
610,True,481,130,98,0.787234,ARC,locality
611,True,482,130,98,0.787582,ARC,locality
612,True,483,130,98,0.787928,ARC,locality
613,True,484,130,98,0.788274,ARC,locality
614,True,485,130,98,0.788618,ARC,locality
615,True,486,130,98,0.788961,ARC,locality
616,True,487,130,98,0.789303,ARC,locality
617,False,487,131,99,0.788026,ARC,locality
618,True,488,131,99,0.788368,ARC,locality
619,True,489,131,99,0.78871,ARC,locality
620,True,490,131,99,0.78905,ARC,locality
621,True,491,131,99,0.789389,ARC,locality
622,True,492,131,99,0.789727,ARC,locality
623,True,493,131,99,0.790064,ARC,locality
624,True,494,131,99,0.7904,ARC,locality
625,False,494,132,100,0.789137,ARC,locality
626,True,495,132,100,0.789474,ARC,locality
627,True,496,132,100,0.789809,ARC,locality
628,True,497,132,100,0.790143,ARC,locality
629,True,498,132,100,0.790476,ARC,locality
630,False,498,133,101,0.789223,ARC,locality
631,True,499,133,101,0.789557,ARC,locality
632,True,500,133,101,0.789889,ARC,locality
633,True,501,133,101,0.790221,ARC,locality
634,True,502,133,101,0.790551,ARC,locality
