step,hit,hits,misses,evictions,hit_rate,policy,workload
183,False,62,122,90,0.336957,LRU,random
184,False,62,123,91,0.335135,LRU,random
185,False,62,124,92,0.333333,LRU,random
186,False,62,125,93,0.331551,LRU,random
187,True,63,125,93,0.335106,LRU,random
188,False,63,126,94,0.333333,LRU,random
189,True,64,126,94,0.336842,LRU,random
190,False,64,127,95,0.335079,LRU,random
191,False,64,128,96,0.333333,LRU,random
192,True,65,128,96,0.336788,LRU,random
193,False,65,129,97,0.335052,LRU,random
194,False,65,130,98,0.333333,LRU,random
195,False,65,131,99,0.331633,LRU,random
196,False,65,132,100,0.329949,LRU,random
197,True,66,132,100,0.333333,LRU,random
198,True,67,132,100,0.336683,LRU,random
199,False,67,133,101,0.335,LRU,random
200,False,67,134,102,0.333333,LRU,random
201,True,68,134,102,0.336634,LRU,random
202,True,69,134,102,0.339901,LRU,random
203,False,69,135,103,0.338235,LRU,random
204,False,69,136,104,0.336585,LRU,random
205,False,69,137,105,0.334951,LRU,random
206,False,69,138,106,0.333333,LRU,random
207,True,70,138,106,0.336538,LRU,random
208,False,70,139,107,0.334928,LRU,random
209,False,70,140,108,0.333333,LRU,random
210,False,70,141,109,0.331754,LRU,random
211,False,70,142,110,0.330189,LRU,random
212,True,71,142,110,0.333333,LRU,random
213,False,71,143,111,0.331776,LRU,random
214,False,71,144,112,0.330233,LRU,random
215,True,72,144,112,0.333333,LRU,random
216,False,72,145,113,0.331797,LRU,random
217,True,73,145,113,0.334862,LRU,random
218,False,73,146,114,0.333333,LRU,random
219,True,74,146,114,0.336364,LRU,random
220,False,74,147,115,0.334842,LRU,random
221,False,74,148,116,0.333333,LRU,random
222,False,74,149,117,0.331839,LRU,random
223,True,75,149,117,0.334821,LRU,random
224,False,75,150,118,0.333333,LRU,random
225,False,75,151,119,0.331858,LRU,random
226,False,75,152,120,0.330396,LRU,random
227,False,75,153,121,0.328947,LRU,random
228,False,75,154,122,0.327511,LRU,random
229,True,76,154,122,0.330435,LRU,random
230,True,77,154,122,0.333333,LRU,random
231,False,77,155,123,0.331897,LRU,random
232,False,77,156,124,0.330472,LRU,random
233,True,78,156,124,0.333333,LRU,random
234,False,78,157,125,0.331915,LRU,random
235,True,79,157,125,0.334746,LRU,random
236,False,79,158,126,0.333333,LRU,random
237,False,79,159,127,0.331933,LRU,random
238,False,79,160,128,0.330544,LRU,random
239,True,80,160,128,0.333333,LRU,random
240,False,80,161,129,0.33195,LRU,random
241,False,80,162,130,0.330579,LRU,random
242,False,80,163,131,0.329218,LRU,random
243,False,80,164,132,0.327869,LRU,random
244,False,80,165,133,0.326531,LRU,random
245,False,80,166,134,0.325203,LRU,random
246,False,80,167,135,0.323887,LRU,random
247,False,80,168,136,0.322581,LRU,random
248,False,80,169,137,0.321285,LRU,random
249,False,80,170,138,0.32,LRU,random
250,True,81,170,138,0.322709,LRU,random
251,False,81,171,139,0.321429,LRU,random
252,False,81,172,140,0.320158,LRU,random
253,False,81,173,141,0.318898,LRU,random
254,True,82,173,141,0.321569,LRU,random
255,False,82,174,142,0.320312,LRU,random
256,True,83,174,142,0.322957,LRU,random
257,True,84,174,142,0.325581,LRU,random
258,False,84,175,143,0.324324,LRU,random
259,False,84,176,144,0.323077,LRU,random
260,False,84,177,145,0.321839,LRU,random
261,False,84,178,146,0.320611,LRU,random
262,False,84,179,147,0.319392,LRU,random
263,True,85,179,147,0.32197,LRU,random
264,True,86,179,147,0.324528,LRU,random
265,False,86,180,148,0.323308,LRU,random
266,False,86,181,149,0.322097,LRU,random
267,True,87,181,149,0.324627,LRU,random
268,False,87,182,150,0.32342,LRU,random
269,False,87,183,151,0.322222,LRU,random
270,False,87,184,152,0.321033,LRU,random
271,True,88,184,152,0.323529,LRU,random
272,False,88,185,153,0.322344,LRU,random
273,False,88,186,154,0.321168,LRU,random
274,False,88,187,155,0.32,LRU,random
275,False,88,188,156,0.318841,LRU,random
276,False,88,189,157,0.31769,LRU,random
277,False,88,190,158,0.316547,LRU,random
278,True,89,190,158,0.318996,LRU,random
279,False,89,191,159,0.317857,LRU,random
280,True,90,191,159,0.320285,LRU,random
281,True,91,191,159,0.322695,LRU,random
282,False,91,192,160,0.321555,LRU,random
283,False,91,193,161,0.320423,LRU,random
284,False,91,194,162,0.319298,LRU,random
285,True,92,194,162,0.321678,LRU,random
286,False,92,195,163,0.320557,LRU,random
287,False,92,196,164,0.319444,LRU,random
288,False,92,197,165,0.318339,LRU,random
289,False,92,198,166,0.317241,LRU,random
290,True,93,198,166,0.319588,LRU,random
291,False,93,199,167,0.318493,LRU,random
292,False,93,200,168,0.317406,LRU,random
293,False,93,201,169,0.316327,LRU,random
294,False,93,202,170,0.315254,LRU,random
295,False,93,203,171,0.314189,LRU,random
296,False,93,204,172,0.313131,LRU,random
297,True,94,204,172,0.315436,LRU,random
298,True,95,204,172,0.317726,LRU,random
299,False,95,205,173,0.316667,LRU,random
300,True,96,205,173,0.318937,LRU,random
301,False,96,206,174,0.317881,LRU,random
302,False,96,207,175,0.316832,LRU,random
303,True,97,207,175,0.319079,LRU,random
304,True,98,207,175,0.321311,LRU,random
305,True,99,207,175,0.323529,LRU,random
306,False,99,208,176,0.322476,LRU,random
307,False,99,209,177,0.321429,LRU,random
308,False,99,210,178,0.320388,LRU,random
309,True,100,210,178,0.322581,LRU,random
310,False,100,211,179,0.321543,LRU,random
311,True,101,211,179,0.323718,LRU,random
312,True,102,211,179,0.325879,LRU,random
313,True,103,211,179,0.328025,LRU,random
314,False,103,212,180,0.326984,LRU,random
315,False,103,213,181,0.325949,LRU,random
316,False,103,214,182,0.324921,LRU,random
317,True,104,214,182,0.327044,LRU,random
318,True,105,214,182,0.329154,LRU,random
319,True,106,214,182,0.33125,LRU,random
320,True,107,214,182,0.333333,LRU,random
321,False,107,215,183,0.332298,LRU,random
322,False,107,216,184,0.331269,LRU,random
323,False,107,217,185,0.330247,LRU,random
324,False,107,218,186,0.329231,LRU,random
325,False,107,219,187,0.328221,LRU,random
326,True,108,219,187,0.330275,LRU,random
327,False,108,220,188,0.329268,LRU,random
328,False,108,221,189,0.328267,LRU,random
329,False,108,222,190,0.327273,LRU,random
330,True,109,222,190,0.329305,LRU,random
331,True,110,222,190,0.331325,LRU,random
332,True,111,222,190,0.333333,LRU,random
333,False,111,223,191,0.332335,LRU,random
334,False,111,224,192,0.331343,LRU,random
335,False,111,225,193,0.330357,LRU,random
336,False,111,226,194,0.329377,LRU,random
337,False,111,227,195,0.328402,LRU,random
338,False,111,228,196,0.327434,LRU,random
339,True,112,228,196,0.329412,LRU,random
340,False,112,229,197,0.328446,LRU,random
341,False,112,230,198,0.327485,LRU,random
342,False,112,231,199,0.326531,LRU,random
343,False,112,232,200,0.325581,LRU,random
344,False,112,233,201,0.324638,LRU,random
345,True,113,233,201,0.32659,LRU,random
346,False,113,234,202,0.325648,LRU,random
347,False,113,235,203,0.324713,LRU,random
348,False,113,236,204,0.323782,LRU,random
349,True,114,236,204,0.325714,LRU,random
350,True,115,236,204,0.327635,LRU,random
351,False,115,237,205,0.326705,LRU,random
352,False,115,238,206,0.325779,LRU,random
353,True,116,238,206,0.327684,LRU,random
354,True,117,238,206,0.329577,LRU,random
355,False,117,239,207,0.328652,LRU,random
356,False,117,240,208,0.327731,LRU,random
357,True,118,240,208,0.329609,LRU,random
358,False,118,241,209,0.328691,LRU,random
359,True,119,241,209,0.330556,LRU,random
360,True,120,241,209,0.33241,LRU,random
361,False,120,242,210,0.331492,LRU,random
362,False,120,243,211,0.330579,LRU,random
363,False,120,244,212,0.32967,LRU,random
364,True,121,244,212,0.331507,LRU,random
365,False,121,245,213,0.330601,LRU,random
366,False,121,246,214,0.3297,LRU,random
367,False,121,247,215,0.328804,LRU,random
368,False,121,248,216,0.327913,LRU,random
369,False,121,249,217,0.327027,LRU,random
370,True,122,249,217,0.328841,LRU,random
371,False,122,250,218,0.327957,LRU,random
372,False,122,251,219,0.327078,LRU,random
373,False,122,252,220,0.326203,LRU,random
374,False,122,253,221,0.325333,LRU,random
375,False,122,254,222,0.324468,LRU,random
376,False,122,255,223,0.323607,LRU,random
377,True,123,255,223,0.325397,LRU,random
378,True,124,255,223,0.327177,LRU,random
379,False,124,256,224,0.326316,LRU,random
380,False,124,257,225,0.325459,LRU,random
381,True,125,257,225,0.327225,LRU,random
382,False,125,258,226,0.326371,LRU,random
383,True,126,258,226,0.328125,LRU,random
384,True,127,258,226,0.32987,LRU,random
385,True,128,258,226,0.331606,LRU,random
386,False,128,259,227,0.330749,LRU,random
387,True,129,259,227,0.332474,LRU,random
388,False,129,260,228,0.33162,LRU,random
389,False,129,261,229,0.330769,LRU,random
390,False,129,262,230,0.329923,LRU,random
391,False,129,263,231,0.329082,LRU,random
392,True,130,263,231,0.330789,LRU,random
393,True,131,263,231,0.332487,LRU,random
394,True,132,263,231,0.334177,LRU,random
395,False,132,264,232,0.333333,LRU,random
396,False,132,265,233,0.332494,LRU,random
397,True,133,265,233,0.334171,LRU,random
398,False,133,266,234,0.333333,LRU,random
399,False,133,267,235,0.3325,LRU,random
400,False,133,268,236,0.331671,LRU,random
401,True,134,268,236,0.333333,LRU,random
402,False,134,269,237,0.332506,LRU,random
403,False,134,270,238,0.331683,LRU,random
404,False,134,271,239,0.330864,LRU,random
405,True,135,271,239,0.332512,LRU,random
406,True,136,271,239,0.334152,LRU,random
407,True,137,271,239,0.335784,LRU,random
408,False,137,272,240,0.334963,LRU,random
409,True,138,272,240,0.336585,LRU,random
410,False,138,273,241,0.335766,LRU,random
411,False,138,274,242,0.334951,LRU,random
412,False,138,275,243,0.33414,LRU,random
413,True,139,275,243,0.335749,LRU,random
414,True,140,275,243,0.337349,LRU,random
415,False,140,276,244,0.336538,LRU,random
416,False,140,277,245,0.335731,LRU,random
417,True,141,277,245,0.337321,LRU,random
418,False,141,278,246,0.336516,LRU,random
419,False,141,279,247,0.335714,LRU,random
420,False,141,280,248,0.334917,LRU,random
421,False,141,281,249,0.334123,LRU,random
422,False,141,282,250,0.333333,LRU,random
423,False,141,283,251,0.332547,LRU,random
424,True,142,283,251,0.334118,LRU,random
425,False,142,284,252,0.333333,LRU,random
426,False,142,285,253,0.332553,LRU,random
427,False,142,286,254,0.331776,LRU,random
428,True,143,286,254,0.333333,LRU,random
429,True,144,286,254,0.334884,LRU,random
430,False,144,287,255,0.334107,LRU,random
431,True,145,287,255,0.335648,LRU,random
432,False,145,288,256,0.334873,LRU,random
433,False,145,289,257,0.334101,LRU,random
434,False,145,290,258,0.333333,LRU,random
435,True,146,290,258,0.334862,LRU,random
436,False,146,291,259,0.334096,LRU,random
437,True,147,291,259,0.335616,LRU,random
438,False,147,292,260,0.334852,LRU,random
439,True,148,292,260,0.336364,LRU,random
440,False,148,293,261,0.335601,LRU,random
441,False,148,294,262,0.334842,LRU,random
442,True,149,294,262,0.336343,LRU,random
443,False,149,295,263,0.335586,LRU,random
444,False,149,296,264,0.334831,LRU,random
445,False,149,297,265,0.334081,LRU,random
446,False,149,298,266,0.333333,LRU,random
447,True,150,298,266,0.334821,LRU,random
448,False,150,299,267,0.334076,LRU,random
449,False,150,300,268,0.333333,LRU,random
450,True,151,300,268,0.334812,LRU,random
451,True,152,300,268,0.336283,LRU,random
452,False,152,301,269,0.335541,LRU,random
453,False,152,302,270,0.334802,LRU,random
454,False,152,303,271,0.334066,LRU,random
455,False,152,304,272,0.333333,LRU,random
456,True,153,304,272,0.334792,LRU,random
457,False,153,305,273,0.334061,LRU,random
458,False,153,306,274,0.333333,LRU,random
459,False,153,307,275,0.332609,LRU,random
460,False,153,308,276,0.331887,LRU,random
461,False,153,309,277,0.331169,LRU,random
462,False,153,310,278,0.330454,LRU,random
463,False,153,311,279,0.329741,LRU,random
464,True,154,311,279,0.331183,LRU,random
465,True,155,311,279,0.332618,LRU,random
466,False,155,312,280,0.331906,LRU,random
467,False,155,313,281,0.331197,LRU,random
468,False,155,314,282,0.33049,LRU,random
469,True,156,314,282,0.331915,LRU,random
470,False,156,315,283,0.33121,LRU,random
471,True,157,315,283,0.332627,LRU,random
472,False,157,316,284,0.331924,LRU,random
473,False,157,317,285,0.331224,LRU,random
474,True,158,317,285,0.332632,LRU,random
475,False,158,318,286,0.331933,LRU,random
476,False,158,319,287,0.331237,LRU,random
477,True,159,319,287,0.332636,LRU,random
478,False,159,320,288,0.331942,LRU,random
479,False,159,321,289,0.33125,LRU,random
480,False,159,322,290,0.330561,LRU,random
481,False,159,323,291,0.329876,LRU,random
482,True,160,323,291,0.331263,LRU,random
483,False,160,324,292,0.330579,LRU,random
484,False,160,325,293,0.329897,LRU,random
485,True,161,325,293,0.331276,LRU,random
486,True,162,325,293,0.332649,LRU,random
487,False,162,326,294,0.331967,LRU,random
488,False,162,327,295,0.331288,LRU,random
489,True,163,327,295,0.332653,LRU,random
490,False,163,328,296,0.331976,LRU,random
491,False,163,329,297,0.331301,LRU,random
492,False,163,330,298,0.330629,LRU,random
493,False,163,331,299,0.32996,LRU,random
494,False,163,332,300,0.329293,LRU,random
495,False,163,333,301,0.328629,LRU,random
496,True,164,333,301,0.32998,LRU,random
497,False,164,334,302,0.329317,LRU,random
498,True,165,334,302,0.330661,LRU,random
499,False,165,335,303,0.33,LRU,random
500,False,165,336,304,0.329341,LRU,random
501,False,165,337,305,0.328685,LRU,random
502,True,166,337,305,0.33002,LRU,random
503,False,166,338,306,0.329365,LRU,random
504,False,166,339,307,0.328713,LRU,random
505,False,166,340,308,0.328063,LRU,random
506,True,167,340,308,0.329389,LRU,random
507,False,167,341,309,0.32874,LRU,random
508,True,168,341,309,0.330059,LRU,random
509,False,168,342,310,0.329412,LRU,random
510,False,168,343,311,0.328767,LRU,random
511,True,169,343,311,0.330078,LRU,random
512,True,170,343,311,0.331384,LRU,random
513,True,171,343,311,0.332685,LRU,random
514,True,172,343,311,0.333981,LRU,random
515,False,172,344,312,0.333333,LRU,random
516,True,173,344,312,0.334623,LRU,random
517,False,173,345,313,0.333977,LRU,random
518,True,174,345,313,0.33526,LRU,random
519,False,174,346,314,0.334615,LRU,random
520,True,175,346,314,0.335893,LRU,random
521,False,175,347,315,0.335249,LRU,random
522,False,175,348,316,0.334608,LRU,random
523,False,175,349,317,0.333969,LRU,random
524,False,175,350,318,0.333333,LRU,random
525,False,175,351,319,0.3327,LRU,random
526,True,176,351,319,0.333966,LRU,random
527,False,176,352,320,0.333333,LRU,random
528,True,177,352,320,0.334594,LRU,random
529,True,178,352,320,0.335849,LRU,random
530,False,178,353,321,0.335217,LRU,random
531,False,178,354,322,0.334586,LRU,random
532,False,178,355,323,0.333959,LRU,random
533,True,179,355,323,0.335206,LRU,random
534,False,179,356,324,0.334579,LRU,random
535,False,179,357,325,0.333955,LRU,random
536,False,179,358,326,0.333333,LRU,random
537,True,180,358,326,0.334572,LRU,random
538,True,181,358,326,0.335807,LRU,random
539,False,181,359,327,0.335185,LRU,random
540,False,181,360,328,0.334566,LRU,random
541,True,182,360,328,0.335793,LRU,random
542,False,182,361,329,0.335175,LRU,random
543,False,182,362,330,0.334559,LRU,random
544,True,183,362,330,0.33578,LRU,random
545,True,184,362,330,0.336996,LRU,random
546,False,184,363,331,0.33638,LRU,random
547,False,184,364,332,0.335766,LRU,random
548,True,185,364,332,0.336976,LRU,random
549,False,185,365,333,0.336364,LRU,random
550,True,186,365,333,0.337568,LRU,random
551,True,187,365,333,0.338768,LRU,random
552,True,188,365,333,0.339964,LRU,random
553,False,188,366,334,0.33935,LRU,random
554,False,188,367,335,0.338739,LRU,random
555,True,189,367,335,0.339928,LRU,random
556,False,189,368,336,0.339318,LRU,random
557,False,189,369,337,0.33871,LRU,random
558,True,190,369,337,0.339893,LRU,random
559,False,190,370,338,0.339286,LRU,random
560,True,191,370,338,0.340463,LRU,random
561,True,192,370,338,0.341637,LRU,random
562,False,192,371,339,0.34103,LRU,random
563,False,192,372,340,0.340426,LRU,random
564,True,193,372,340,0.341593,LRU,random
565,False,193,373,341,0.340989,LRU,random
566,False,193,374,342,0.340388,LRU,random
567,False,193,375,343,0.339789,LRU,random
568,True,194,375,343,0.340949,LRU,random
569,False,194,376,344,0.340351,LRU,random
570,False,194,377,345,0.339755,LRU,random
571,True,195,377,345,0.340909,LRU,random
572,False,195,378,346,0.340314,LRU,random
573,False,195,379,347,0.339721,LRU,random
574,False,195,380,348,0.33913,LRU,random
575,True,196,380,348,0.340278,LRU,random
576,False,196,381,349,0.339688,LRU,random
577,False,196,382,350,0.3391,LRU,random
578,False,196,383,351,0.338515,LRU,random
579,True,197,383,351,0.339655,LRU,random
580,False,197,384,352,0.339071,LRU,random
581,True,198,384,352,0.340206,LRU,random
582,True,199,384,352,0.341338,LRU,random
583,False,199,385,353,0.340753,LRU,random
584,True,200,385,353,0.34188,LRU,random
585,False,200,386,354,0.341297,LRU,random
586,False,200,387,355,0.340716,LRU,random
587,True,201,387,355,0.341837,LRU,random
588,False,201,388,356,0.341256,LRU,random
589,False,201,389,357,0.340678,LRU,random
590,False,201,390,358,0.340102,LRU,random
591,True,202,390,358,0.341216,LRU,random
592,False,202,391,359,0.340641,LRU,random
593,False,202,392,360,0.340067,LRU,random
594,False,202,393,361,0.339496,LRU,random
595,False,202,394,362,0.338926,LRU,random
596,False,202,395,363,0.338358,LRU,random
597,False,202,396,364,0.337793,LRU,random
598,False,202,397,365,0.337229,LRU,random
599,True,203,397,365,0.338333,LRU,random
600,False,203,398,366,0.33777,LRU,random
601,True,204,398,366,0.33887,LRU,random
602,False,204,399,367,0.338308,LRU,random
603,False,204,400,368,0.337748,LRU,random
604,False,204,401,369,0.33719,LRU,random
605,False,204,402,370,0.336634,LRU,random
606,False,204,403,371,0.336079,LRU,random
607,False,204,404,372,0.335526,LRU,random
608,True,205,404,372,0.336617,LRU,random
609,True,206,404,372,0.337705,LRU,random
610,True,207,404,372,0.338789,LRU,random
611,False,207,405,373,0.338235,LRU,random
612,True,208,405,373,0.339315,LRU,random
613,False,208,406,374,0.338762,LRU,random
614,False,208,407,375,0.338211,LRU,random
615,True,209,407,375,0.339286,LRU,random
616,False,209,408,376,0.338736,LRU,random
617,False,209,409,377,0.338188,LRU,random
618,False,209,410,378,0.337641,LRU,random
619,True,210,410,378,0.33871,LRU,random
620,False,210,411,379,0.338164,LRU,random
621,False,210,412,380,0.337621,LRU,random
622,True,211,412,380,0.338684,LRU,random
623,True,212,412,380,0.339744,LRU,random
624,False,212,413,381,0.3392,LRU,random
625,False,212,414,382,0.338658,LRU,random
626,False,212,415,383,0.338118,LRU,random
627,False,212,416,384,0.33758,LRU,random
628,False,212,417,385,0.337043,LRU,random
629,False,212,418,386,0.336508,LRU,random
630,False,212,419,387,0.335975,LRU,random
631,True,213,419,387,0.337025,LRU,random
632,True,214,419,387,0.338073,LRU,random
633,True,215,419,387,0.339117,LRU,random
634,False,215,420,388,0.338583,LRU,random
635,False,215,421,389,0.33805,LRU,random
636,False,215,422,390,0.33752,LRU,random
637,False,215,423,391,0.336991,LRU,random
638,False,215,424,392,0.336463,LRU,random
639,False,215,425,393,0.335938,LRU,random
640,True,216,425,393,0.336973,LRU,random
641,False,216,426,394,0.336449,LRU,random
642,False,216,427,395,0.335925,LRU,random
643,False,216,428,396,0.335404,LRU,random
644,False,216,429,397,0.334884,LRU,random
645,False,216,430,398,0.334365,LRU,random
646,False,216,431,399,0.333849,LRU,random
647,False,216,432,400,0.333333,LRU,random
648,True,217,432,400,0.334361,LRU,random
649,False,217,433,401,0.333846,LRU,random
650,False,217,434,402,0.333333,LRU,random
651,False,217,435,403,0.332822,LRU,random
652,False,217,436,404,0.332312,LRU,random
653,False,217,437,405,0.331804,LRU,random
654,False,217,438,406,0.331298,LRU,random
655,False,217,439,407,0.330793,LRU,random
656,False,217,440,408,0.330289,LRU,random
657,False,217,441,409,0.329787,LRU,random
658,False,217,442,410,0.329287,LRU,random
659,False,217,443,411,0.328788,LRU,random
660,False,217,444,412,0.32829,LRU,random
661,False,217,445,413,0.327795,LRU,random
662,True,218,445,413,0.328808,LRU,random
663,True,219,445,413,0.329819,LRU,random
664,False,219,446,414,0.329323,LRU,random
