step,hit,hits,misses,evictions,hit_rate,policy,workload
47,False,21,27,0,0.4375,MemAIPolicy,locality
48,True,22,27,0,0.44898,MemAIPolicy,locality
49,True,23,27,0,0.46,MemAIPolicy,locality
50,False,23,28,0,0.45098,MemAIPolicy,locality
51,True,24,28,0,0.461538,MemAIPolicy,locality
52,True,25,28,0,0.471698,MemAIPolicy,locality
53,True,26,28,0,0.481481,MemAIPolicy,locality
54,True,27,28,0,0.490909,MemAIPolicy,locality
55,True,28,28,0,0.5,MemAIPolicy,locality
56,True,29,28,0,0.508772,MemAIPolicy,locality
57,True,30,28,0,0.517241,MemAIPolicy,locality
58,False,30,29,0,0.508475,MemAIPolicy,locality
59,True,31,29,0,0.516667,MemAIPolicy,locality
60,True,32,29,0,0.52459,MemAIPolicy,locality
61,True,33,29,0,0.532258,MemAIPolicy,locality
62,True,34,29,0,0.539683,MemAIPolicy,locality
63,True,35,29,0,0.546875,MemAIPolicy,locality
64,False,35,30,0,0.538462,MemAIPolicy,locality
65,False,35,31,0,0.530303,MemAIPolicy,locality
66,True,36,31,0,0.537313,MemAIPolicy,locality
67,False,36,32,0,0.529412,MemAIPolicy,locality
68,False,36,33,1,0.521739,MemAIPolicy,locality
69,True,37,33,1,0.528571,MemAIPolicy,locality
70,True,38,33,1,0.535211,MemAIPolicy,locality
71,True,39,33,1,0.541667,MemAIPolicy,locality
72,False,39,34,2,0.534247,MemAIPolicy,locality
73,False,39,35,3,0.527027,MemAIPolicy,locality
74,True,40,35,3,0.533333,MemAIPolicy,locality
75,False,40,36,4,0.526316,MemAIPolicy,locality
76,True,41,36,4,0.532468,MemAIPolicy,locality
77,False,41,37,5,0.525641,MemAIPolicy,locality
78,True,42,37,5,0.531646,MemAIPolicy,locality
79,False,42,38,6,0.525,MemAIPolicy,locality
80,True,43,38,6,0.530864,MemAIPolicy,locality
81,True,44,38,6,0.536585,MemAIPolicy,locality
82,True,45,38,6,0.542169,MemAIPolicy,locality
83,False,45,39,7,0.535714,MemAIPolicy,locality
84,False,45,40,8,0.529412,MemAIPolicy,locality
85,True,46,40,8,0.534884,MemAIPolicy,locality
86,True,47,40,8,0.54023,MemAIPolicy,locality
87,False,47,41,9,0.534091,MemAIPolicy,locality
88,True,48,41,9,0.539326,MemAIPolicy,locality
89,True,49,41,9,0.544444,MemAIPolicy,locality
90,True,50,41,9,0.549451,MemAIPolicy,locality
91,True,51,41,9,0.554348,MemAIPolicy,locality
92,True,52,41,9,0.55914,MemAIPolicy,locality
93,True,53,41,9,0.56383,MemAIPolicy,locality
94,True,54,41,9,0.568421,MemAIPolicy,locality
95,False,54,42,10,0.5625,MemAIPolicy,locality
96,True,55,42,10,0.56701,MemAIPolicy,locality
97,True,56,42,10,0.571429,MemAIPolicy,locality
98,True,57,42,10,0.575758,MemAIPolicy,locality
99,True,58,42,10,0.58,MemAIPolicy,locality
100,True,59,42,10,0.584158,MemAIPolicy,locality
101,True,60,42,10,0.588235,MemAIPolicy,locality
102,True,61,42,10,0.592233,MemAIPolicy,locality
103,True,62,42,10,0.596154,MemAIPolicy,locality
104,False,62,43,11,0.590476,MemAIPolicy,locality
105,True,63,43,11,0.59434,MemAIPolicy,locality
106,True,64,43,11,0.598131,MemAIPolicy,locality
107,False,64,44,12,0.592593,MemAIPolicy,locality
108,True,65,44,12,0.59633,MemAIPolicy,locality
109,True,66,44,12,0.6,MemAIPolicy,locality
110,True,67,44,12,0.603604,MemAIPolicy,locality
111,True,68,44,12,0.607143,MemAIPolicy,locality
112,True,69,44,12,0.610619,MemAIPolicy,locality
113,True,70,44,12,0.614035,MemAIPolicy,locality
114,False,70,45,13,0.608696,MemAIPolicy,locality
115,False,70,46,14,0.603448,MemAIPolicy,locality
116,True,71,46,14,0.606838,MemAIPolicy,locality
117,True,72,46,14,0.610169,MemAIPolicy,locality
118,False,72,47,15,0.605042,MemAIPolicy,locality
119,True,73,47,15,0.608333,MemAIPolicy,locality
120,True,74,47,15,0.61157,MemAIPolicy,locality
121,True,75,47,15,0.614754,MemAIPolicy,locality
122,True,76,47,15,0.617886,MemAIPolicy,locality
123,True,77,47,15,0.620968,MemAIPolicy,locality
124,True,78,47,15,0.624,MemAIPolicy,locality
125,True,79,47,15,0.626984,MemAIPolicy,locality
126,True,80,47,15,0.629921,MemAIPolicy,locality
127,True,81,47,15,0.632812,MemAIPolicy,locality
128,True,82,47,15,0.635659,MemAIPolicy,locality
129,True,83,47,15,0.638462,MemAIPolicy,locality
130,True,84,47,15,0.641221,MemAIPolicy,locality
131,True,85,47,15,0.643939,MemAIPolicy,locality
132,True,86,47,15,0.646617,MemAIPolicy,locality
133,True,87,47,15,0.649254,MemAIPolicy,locality
134,False,87,48,16,0.644444,MemAIPolicy,locality
135,True,88,48,16,0.647059,MemAIPolicy,locality
136,True,89,48,16,0.649635,MemAIPolicy,locality
137,True,90,48,16,0.652174,MemAIPolicy,locality
138,False,90,49,17,0.647482,MemAIPolicy,locality
139,True,91,49,17,0.65,MemAIPolicy,locality
140,True,92,49,17,0.652482,MemAIPolicy,locality
141,True,93,49,17,0.65493,MemAIPolicy,locality
142,True,94,49,17,0.657343,MemAIPolicy,locality
143,False,94,50,18,0.652778,MemAIPolicy,locality
144,True,95,50,18,0.655172,MemAIPolicy,locality
145,True,96,50,18,0.657534,MemAIPolicy,locality
146,True,97,50,18,0.659864,MemAIPolicy,locality
147,False,97,51,19,0.655405,MemAIPolicy,locality
148,False,97,52,20,0.651007,MemAIPolicy,locality
149,True,98,52,20,0.653333,MemAIPolicy,locality
150,True,99,52,20,0.655629,MemAIPolicy,locality
151,True,100,52,20,0.657895,MemAIPolicy,locality
152,True,101,52,20,0.660131,MemAIPolicy,locality
153,True,102,52,20,0.662338,MemAIPolicy,locality
154,True,103,52,20,0.664516,MemAIPolicy,locality
155,True,104,52,20,0.666667,MemAIPolicy,locality
156,True,105,52,20,0.66879,MemAIPolicy,locality
157,False,105,53,21,0.664557,MemAIPolicy,locality
158,True,106,53,21,0.666667,MemAIPolicy,locality
159,True,107,53,21,0.66875,MemAIPolicy,locality
160,True,108,53,21,0.670807,MemAIPolicy,locality
161,False,108,54,22,0.666667,MemAIPolicy,locality
162,True,109,54,22,0.668712,MemAIPolicy,locality
163,False,109,55,23,0.664634,MemAIPolicy,locality
164,True,110,55,23,0.666667,MemAIPolicy,locality
165,True,111,55,23,0.668675,MemAIPolicy,locality
166,True,112,55,23,0.670659,MemAIPolicy,locality
167,True,113,55,23,0.672619,MemAIPolicy,locality
168,True,114,55,23,0.674556,MemAIPolicy,locality
169,True,115,55,23,0.676471,MemAIPolicy,locality
170,True,116,55,23,0.678363,MemAIPolicy,locality
171,True,117,55,23,0.680233,MemAIPolicy,locality
172,True,118,55,23,0.682081,MemAIPolicy,locality
173,True,119,55,23,0.683908,MemAIPolicy,locality
174,False,119,56,24,0.68,MemAIPolicy,locality
175,True,120,56,24,0.681818,MemAIPolicy,locality
176,True,121,56,24,0.683616,MemAIPolicy,locality
177,False,121,57,25,0.679775,MemAIPolicy,locality
178,False,121,58,26,0.675978,MemAIPolicy,locality
179,False,121,59,27,0.672222,MemAIPolicy,locality
180,True,122,59,27,0.674033,MemAIPolicy,locality
181,False,122,60,28,0.67033,MemAIPolicy,locality
182,True,123,60,28,0.672131,MemAIPolicy,locality
183,True,124,60,28,0.673913,MemAIPolicy,locality
184,False,124,61,29,0.67027,MemAIPolicy,locality
185,True,125,61,29,0.672043,MemAIPolicy,locality
186,True,126,61,29,0.673797,MemAIPolicy,locality
187,False,126,62,30,0.670213,MemAIPolicy,locality
188,True,127,62,30,0.671958,MemAIPolicy,locality
189,True,128,62,30,0.673684,MemAIPolicy,locality
190,True,129,62,30,0.675393,MemAIPolicy,locality
191,True,130,62,30,0.677083,MemAIPolicy,locality
192,False,130,63,31,0.673575,MemAIPolicy,locality
193,True,131,63,31,0.675258,MemAIPolicy,locality
194,True,132,63,31,0.676923,MemAIPolicy,locality
195,False,132,64,32,0.673469,MemAIPolicy,locality
196,True,133,64,32,0.675127,MemAIPolicy,locality
197,True,134,64,32,0.676768,MemAIPolicy,locality
198,False,134,65,33,0.673367,MemAIPolicy,locality
199,True,135,65,33,0.675,MemAIPolicy,locality
200,True,136,65,33,0.676617,MemAIPolicy,locality
201,True,137,65,33,0.678218,MemAIPolicy,locality
202,True,138,65,33,0.679803,MemAIPolicy,locality
203,False,138,66,34,0.676471,MemAIPolicy,locality
204,True,139,66,34,0.678049,MemAIPolicy,locality
205,True,140,66,34,0.679612,MemAIPolicy,locality
206,True,141,66,34,0.681159,MemAIPolicy,locality
207,False,141,67,35,0.677885,MemAIPolicy,locality
208,True,142,67,35,0.679426,MemAIPolicy,locality
209,True,143,67,35,0.680952,MemAIPolicy,locality
210,True,144,67,35,0.682464,MemAIPolicy,locality
211,True,145,67,35,0.683962,MemAIPolicy,locality
212,True,146,67,35,0.685446,MemAIPolicy,locality
213,True,147,67,35,0.686916,MemAIPolicy,locality
214,True,148,67,35,0.688372,MemAIPolicy,locality
215,True,149,67,35,0.689815,MemAIPolicy,locality
216,False,149,68,36,0.686636,MemAIPolicy,locality
217,True,150,68,36,0.688073,MemAIPolicy,locality
218,True,151,68,36,0.689498,MemAIPolicy,locality
219,True,152,68,36,0.690909,MemAIPolicy,locality
220,True,153,68,36,0.692308,MemAIPolicy,locality
221,True,154,68,36,0.693694,MemAIPolicy,locality
222,True,155,68,36,0.695067,MemAIPolicy,locality
223,True,156,68,36,0.696429,MemAIPolicy,locality
224,False,156,69,37,0.693333,MemAIPolicy,locality
225,True,157,69,37,0.69469,MemAIPolicy,locality
226,True,158,69,37,0.696035,MemAIPolicy,locality
227,False,158,70,38,0.692982,MemAIPolicy,locality
228,True,159,70,38,0.694323,MemAIPolicy,locality
229,False,159,71,39,0.691304,MemAIPolicy,locality
230,False,159,72,40,0.688312,MemAIPolicy,locality
231,True,160,72,40,0.689655,MemAIPolicy,locality
232,True,161,72,40,0.690987,MemAIPolicy,locality
233,True,162,72,40,0.692308,MemAIPolicy,locality
234,False,162,73,41,0.689362,MemAIPolicy,locality
235,False,162,74,42,0.686441,MemAIPolicy,locality
236,True,163,74,42,0.687764,MemAIPolicy,locality
237,True,164,74,42,0.689076,MemAIPolicy,locality
238,True,165,74,42,0.690377,MemAIPolicy,locality
239,True,166,74,42,0.691667,MemAIPolicy,locality
240,True,167,74,42,0.692946,MemAIPolicy,locality
241,True,168,74,42,0.694215,MemAIPolicy,locality
242,True,169,74,42,0.695473,MemAIPolicy,locality
243,True,170,74,42,0.696721,MemAIPolicy,locality
244,True,171,74,42,0.697959,MemAIPolicy,locality
245,True,172,74,42,0.699187,MemAIPolicy,locality
246,True,173,74,42,0.700405,MemAIPolicy,locality
247,True,174,74,42,0.701613,MemAIPolicy,locality
248,False,174,75,43,0.698795,MemAIPolicy,locality
249,True,175,75,43,0.7,MemAIPolicy,locality
250,True,176,75,43,0.701195,MemAIPolicy,locality
251,True,177,75,43,0.702381,MemAIPolicy,locality
252,True,178,75,43,0.703557,MemAIPolicy,locality
253,True,179,75,43,0.704724,MemAIPolicy,locality
254,False,179,76,44,0.701961,MemAIPolicy,locality
255,True,180,76,44,0.703125,MemAIPolicy,locality
256,True,181,76,44,0.70428,MemAIPolicy,locality
257,True,182,76,44,0.705426,MemAIPolicy,locality
258,True,183,76,44,0.706564,MemAIPolicy,locality
259,True,184,76,44,0.707692,MemAIPolicy,locality
260,True,185,76,44,0.708812,MemAIPolicy,locality
261,True,186,76,44,0.709924,MemAIPolicy,locality
262,False,186,77,45,0.707224,MemAIPolicy,locality
263,False,186,78,46,0.704545,MemAIPolicy,locality
264,False,186,79,47,0.701887,MemAIPolicy,locality
265,True,187,79,47,0.703008,MemAIPolicy,locality
266,True,188,79,47,0.70412,MemAIPolicy,locality
267,True,189,79,47,0.705224,MemAIPolicy,locality
268,True,190,79,47,0.70632,MemAIPolicy,locality
269,True,191,79,47,0.707407,MemAIPolicy,locality
270,True,192,79,47,0.708487,MemAIPolicy,locality
271,True,193,79,47,0.709559,MemAIPolicy,locality
272,True,194,79,47,0.710623,MemAIPolicy,locality
273,True,195,79,47,0.711679,MemAIPolicy,locality
274,True,196,79,47,0.712727,MemAIPolicy,locality
275,True,197,79,47,0.713768,MemAIPolicy,locality
276,True,198,79,47,0.714801,MemAIPolicy,locality
277,True,199,79,47,0.715827,MemAIPolicy,locality
278,True,200,79,47,0.716846,MemAIPolicy,locality
279,True,201,79,47,0.717857,MemAIPolicy,locality
280,True,202,79,47,0.718861,MemAIPolicy,locality
281,True,203,79,47,0.719858,MemAIPolicy,locality
282,True,204,79,47,0.720848,MemAIPolicy,locality
283,True,205,79,47,0.721831,MemAIPolicy,locality
284,True,206,79,47,0.722807,MemAIPolicy,locality
285,True,207,79,47,0.723776,MemAIPolicy,locality
286,True,208,79,47,0.724739,MemAIPolicy,locality
287,True,209,79,47,0.725694,MemAIPolicy,locality
288,True,210,79,47,0.726644,MemAIPolicy,locality
289,True,211,79,47,0.727586,MemAIPolicy,locality
290,True,212,79,47,0.728522,MemAIPolicy,locality
291,True,213,79,47,0.729452,MemAIPolicy,locality
292,True,214,79,47,0.730375,MemAIPolicy,locality
293,True,215,79,47,0.731293,MemAIPolicy,locality
294,True,216,79,47,0.732203,MemAIPolicy,locality
295,True,217,79,47,0.733108,MemAIPolicy,locality
296,True,218,79,47,0.734007,MemAIPolicy,locality
297,False,218,80,48,0.731544,MemAIPolicy,locality
298,True,219,80,48,0.732441,MemAIPolicy,locality
299,True,220,80,48,0.733333,MemAIPolicy,locality
300,True,221,80,48,0.734219,MemAIPolicy,locality
301,True,222,80,48,0.735099,MemAIPolicy,locality
302,True,223,80,48,0.735974,MemAIPolicy,locality
303,False,223,81,49,0.733553,MemAIPolicy,locality
304,True,224,81,49,0.734426,MemAIPolicy,locality
305,True,225,81,49,0.735294,MemAIPolicy,locality
306,True,226,81,49,0.736156,MemAIPolicy,locality
307,True,227,81,49,0.737013,MemAIPolicy,locality
308,True,228,81,49,0.737864,MemAIPolicy,locality
309,False,228,82,50,0.735484,MemAIPolicy,locality
310,True,229,82,50,0.736334,MemAIPolicy,locality
311,True,230,82,50,0.737179,MemAIPolicy,locality
312,True,231,82,50,0.738019,MemAIPolicy,locality
313,True,232,82,50,0.738854,MemAIPolicy,locality
314,False,232,83,51,0.736508,MemAIPolicy,locality
315,True,233,83,51,0.737342,MemAIPolicy,locality
316,True,234,83,51,0.73817,MemAIPolicy,locality
317,True,235,83,51,0.738994,MemAIPolicy,locality
318,True,236,83,51,0.739812,MemAIPolicy,locality
319,False,236,84,52,0.7375,MemAIPolicy,locality
320,True,237,84,52,0.738318,MemAIPolicy,locality
321,True,238,84,52,0.73913,MemAIPolicy,locality
322,True,239,84,52,0.739938,MemAIPolicy,locality
323,True,240,84,52,0.740741,MemAIPolicy,locality
324,False,240,85,53,0.738462,MemAIPolicy,locality
325,True,241,85,53,0.739264,MemAIPolicy,locality
326,True,242,85,53,0.740061,MemAIPolicy,locality
327,False,242,86,54,0.737805,MemAIPolicy,locality
328,True,243,86,54,0.738602,MemAIPolicy,locality
329,True,244,86,54,0.739394,MemAIPolicy,locality
330,False,244,87,55,0.73716,MemAIPolicy,locality
331,True,245,87,55,0.737952,MemAIPolicy,locality
332,True,246,87,55,0.738739,MemAIPolicy,locality
333,True,247,87,55,0.739521,MemAIPolicy,locality
334,False,247,88,56,0.737313,MemAIPolicy,locality
335,True,248,88,56,0.738095,MemAIPolicy,locality
336,True,249,88,56,0.738872,MemAIPolicy,locality
337,True,250,88,56,0.739645,MemAIPolicy,locality
338,True,251,88,56,0.740413,MemAIPolicy,locality
339,True,252,88,56,0.741176,MemAIPolicy,locality
340,False,252,89,57,0.739003,MemAIPolicy,locality
341,True,253,89,57,0.739766,MemAIPolicy,locality
342,True,254,89,57,0.740525,MemAIPolicy,locality
343,True,255,89,57,0.741279,MemAIPolicy,locality
344,True,256,89,57,0.742029,MemAIPolicy,locality
345,False,256,90,58,0.739884,MemAIPolicy,locality
346,True,257,90,58,0.740634,MemAIPolicy,locality
347,True,258,90,58,0.741379,MemAIPolicy,locality
348,False,258,91,59,0.739255,MemAIPolicy,locality
349,True,259,91,59,0.74,MemAIPolicy,locality
350,False,259,92,60,0.737892,MemAIPolicy,locality
351,True,260,92,60,0.738636,MemAIPolicy,locality
352,True,261,92,60,0.739377,MemAIPolicy,locality
353,True,262,92,60,0.740113,MemAIPolicy,locality
354,False,262,93,61,0.738028,MemAIPolicy,locality
355,True,263,93,61,0.738764,MemAIPolicy,locality
356,True,264,93,61,0.739496,MemAIPolicy,locality
357,False,264,94,62,0.73743,MemAIPolicy,locality
358,True,265,94,62,0.738162,MemAIPolicy,locality
359,True,266,94,62,0.738889,MemAIPolicy,locality
360,True,267,94,62,0.739612,MemAIPolicy,locality
361,True,268,94,62,0.740331,MemAIPolicy,locality
362,True,269,94,62,0.741047,MemAIPolicy,locality
363,True,270,94,62,0.741758,MemAIPolicy,locality
364,True,271,94,62,0.742466,MemAIPolicy,locality
365,True,272,94,62,0.743169,MemAIPolicy,locality
366,False,272,95,63,0.741144,MemAIPolicy,locality
367,False,272,96,64,0.73913,MemAIPolicy,locality
368,True,273,96,64,0.739837,MemAIPolicy,locality
369,False,273,97,65,0.737838,MemAIPolicy,locality
370,True,274,97,65,0.738544,MemAIPolicy,locality
371,True,275,97,65,0.739247,MemAIPolicy,locality
372,True,276,97,65,0.739946,MemAIPolicy,locality
373,False,276,98,66,0.737968,MemAIPolicy,locality
374,True,277,98,66,0.738667,MemAIPolicy,locality
375,True,278,98,66,0.739362,MemAIPolicy,locality
376,False,278,99,67,0.737401,MemAIPolicy,locality
377,True,279,99,67,0.738095,MemAIPolicy,locality
378,True,280,99,67,0.738786,MemAIPolicy,locality
379,True,281,99,67,0.739474,MemAIPolicy,locality
380,False,281,100,68,0.737533,MemAIPolicy,locality
381,False,281,101,69,0.735602,MemAIPolicy,locality
382,True,282,101,69,0.736292,MemAIPolicy,locality
383,True,283,101,69,0.736979,MemAIPolicy,locality
384,True,284,101,69,0.737662,MemAIPolicy,locality
385,True,285,101,69,0.738342,MemAIPolicy,locality
386,False,285,102,70,0.736434,MemAIPolicy,locality
387,True,286,102,70,0.737113,MemAIPolicy,locality
388,True,287,102,70,0.737789,MemAIPolicy,locality
389,True,288,102,70,0.738462,MemAIPolicy,locality
390,False,288,103,71,0.736573,MemAIPolicy,locality
391,True,289,103,71,0.737245,MemAIPolicy,locality
392,False,289,104,72,0.735369,MemAIPolicy,locality
393,True,290,104,72,0.736041,MemAIPolicy,locality
394,False,290,105,73,0.734177,MemAIPolicy,locality
395,True,291,105,73,0.734848,MemAIPolicy,locality
396,True,292,105,73,0.735516,MemAIPolicy,locality
397,True,293,105,73,0.736181,MemAIPolicy,locality
398,False,293,106,74,0.734336,MemAIPolicy,locality
399,True,294,106,74,0.735,MemAIPolicy,locality
400,True,295,106,74,0.735661,MemAIPolicy,locality
401,True,296,106,74,0.736318,MemAIPolicy,locality
402,True,297,106,74,0.736973,MemAIPolicy,locality
403,False,297,107,75,0.735149,MemAIPolicy,locality
404,False,297,108,76,0.733333,MemAIPolicy,locality
405,True,298,108,76,0.73399,MemAIPolicy,locality
406,True,299,108,76,0.734644,MemAIPolicy,locality
407,False,299,109,77,0.732843,MemAIPolicy,locality
408,False,299,110,78,0.731051,MemAIPolicy,locality
409,True,300,110,78,0.731707,MemAIPolicy,locality
410,False,300,111,79,0.729927,MemAIPolicy,locality
411,True,301,111,79,0.730583,MemAIPolicy,locality
412,True,302,111,79,0.731235,MemAIPolicy,locality
413,False,302,112,80,0.729469,MemAIPolicy,locality
414,True,303,112,80,0.73012,MemAIPolicy,locality
415,True,304,112,80,0.730769,MemAIPolicy,locality
416,False,304,113,81,0.729017,MemAIPolicy,locality
417,True,305,113,81,0.729665,MemAIPolicy,locality
418,True,306,113,81,0.73031,MemAIPolicy,locality
419,True,307,113,81,0.730952,MemAIPolicy,locality
420,False,307,114,82,0.729216,MemAIPolicy,locality
421,True,308,114,82,0.729858,MemAIPolicy,locality
422,True,309,114,82,0.730496,MemAIPolicy,locality
423,True,310,114,82,0.731132,MemAIPolicy,locality
424,True,311,114,82,0.731765,MemAIPolicy,locality
425,True,312,114,82,0.732394,MemAIPolicy,locality
426,True,313,114,82,0.733021,MemAIPolicy,locality
427,True,314,114,82,0.733645,MemAIPolicy,locality
428,True,315,114,82,0.734266,MemAIPolicy,locality
429,False,315,115,83,0.732558,MemAIPolicy,locality
430,True,316,115,83,0.733179,MemAIPolicy,locality
431,False,316,116,84,0.731481,MemAIPolicy,locality
432,True,317,116,84,0.732102,MemAIPolicy,locality
433,True,318,116,84,0.732719,MemAIPolicy,locality
434,True,319,116,84,0.733333,MemAIPolicy,locality
435,True,320,116,84,0.733945,MemAIPolicy,locality
436,True,321,116,84,0.734554,MemAIPolicy,locality
437,True,322,116,84,0.73516,MemAIPolicy,locality
438,True,323,116,84,0.735763,MemAIPolicy,locality
439,False,323,117,85,0.734091,MemAIPolicy,locality
440,True,324,117,85,0.734694,MemAIPolicy,locality
441,False,324,118,86,0.733032,MemAIPolicy,locality
442,True,325,118,86,0.733634,MemAIPolicy,locality
443,False,325,119,87,0.731982,MemAIPolicy,locality
444,True,326,119,87,0.732584,MemAIPolicy,locality
445,True,327,119,87,0.733184,MemAIPolicy,locality
446,False,327,120,88,0.731544,MemAIPolicy,locality
447,True,328,120,88,0.732143,MemAIPolicy,locality
448,False,328,121,89,0.730512,MemAIPolicy,locality
449,False,328,122,90,0.728889,MemAIPolicy,locality
450,False,328,123,91,0.727273,MemAIPolicy,locality
451,True,329,123,91,0.727876,MemAIPolicy,locality
452,True,330,123,91,0.728477,MemAIPolicy,locality
453,True,331,123,91,0.729075,MemAIPolicy,locality
454,False,331,124,92,0.727473,MemAIPolicy,locality
455,True,332,124,92,0.72807,MemAIPolicy,locality
456,False,332,125,93,0.726477,MemAIPolicy,locality
457,True,333,125,93,0.727074,MemAIPolicy,locality
458,True,334,125,93,0.727669,MemAIPolicy,locality
459,True,335,125,93,0.728261,MemAIPolicy,locality
460,True,336,125,93,0.72885,MemAIPolicy,locality
461,True,337,125,93,0.729437,MemAIPolicy,locality
462,True,338,125,93,0.730022,MemAIPolicy,locality
463,False,338,126,94,0.728448,MemAIPolicy,locality
464,True,339,126,94,0.729032,MemAIPolicy,locality
465,True,340,126,94,0.729614,MemAIPolicy,locality
466,True,341,126,94,0.730193,MemAIPolicy,locality
467,True,342,126,94,0.730769,MemAIPolicy,locality
468,True,343,126,94,0.731343,MemAIPolicy,locality
469,True,344,126,94,0.731915,MemAIPolicy,locality
470,False,344,127,95,0.730361,MemAIPolicy,locality
471,True,345,127,95,0.730932,MemAIPolicy,locality
472,True,346,127,95,0.731501,MemAIPolicy,locality
473,False,346,128,96,0.729958,MemAIPolicy,locality
474,True,347,128,96,0.730526,MemAIPolicy,locality
475,True,348,128,96,0.731092,MemAIPolicy,locality
476,False,348,129,97,0.72956,MemAIPolicy,locality
477,True,349,129,97,0.730126,MemAIPolicy,locality
478,True,350,129,97,0.730689,MemAIPolicy,locality
479,True,351,129,97,0.73125,MemAIPolicy,locality
480,False,351,130,98,0.72973,MemAIPolicy,locality
481,True,352,130,98,0.73029,MemAIPolicy,locality
482,True,353,130,98,0.730849,MemAIPolicy,locality
483,True,354,130,98,0.731405,MemAIPolicy,locality
484,True,355,130,98,0.731959,MemAIPolicy,locality
485,True,356,130,98,0.73251,MemAIPolicy,locality
486,True,357,130,98,0.73306,MemAIPolicy,locality
487,True,358,130,98,0.733607,MemAIPolicy,locality
488,True,359,130,98,0.734151,MemAIPolicy,locality
489,True,360,130,98,0.734694,MemAIPolicy,locality
490,True,361,130,98,0.735234,MemAIPolicy,locality
491,True,362,130,98,0.735772,MemAIPolicy,locality
492,False,362,131,99,0.73428,MemAIPolicy,locality
493,False,362,132,100,0.732794,MemAIPolicy,locality
494,False,362,133,101,0.731313,MemAIPolicy,locality
495,True,363,133,101,0.731855,MemAIPolicy,locality
496,False,363,134,102,0.730382,MemAIPolicy,locality
497,True,364,134,102,0.730924,MemAIPolicy,locality
498,True,365,134,102,0.731463,MemAIPolicy,locality
499,False,365,135,103,0.73,MemAIPolicy,locality
500,False,365,136,104,0.728543,MemAIPolicy,locality
501,True,366,136,104,0.729084,MemAIPolicy,locality
502,True,367,136,104,0.729622,MemAIPolicy,locality
503,True,368,136,104,0.730159,MemAIPolicy,locality
504,True,369,136,104,0.730693,MemAIPolicy,locality
505,True,370,136,104,0.731225,MemAIPolicy,locality
506,False,370,137,105,0.729783,MemAIPolicy,locality
507,False,370,138,106,0.728346,MemAIPolicy,locality
508,False,370,139,107,0.726916,MemAIPolicy,locality
509,True,371,139,107,0.727451,MemAIPolicy,locality
510,True,372,139,107,0.727984,MemAIPolicy,locality
511,True,373,139,107,0.728516,MemAIPolicy,locality
512,True,374,139,107,0.729045,MemAIPolicy,locality
513,True,375,139,107,0.729572,MemAIPolicy,locality
514,True,376,139,107,0.730097,MemAIPolicy,locality
515,True,377,139,107,0.73062,MemAIPolicy,locality
516,True,378,139,107,0.731141,MemAIPolicy,locality
