step,hit,hits,misses,evictions,hit_rate,policy,workload
178,True,169,10,0,0.944134,ARC,looping
179,True,170,10,0,0.944444,ARC,looping
180,True,171,10,0,0.944751,ARC,looping
181,True,172,10,0,0.945055,ARC,looping
182,True,173,10,0,0.945355,ARC,looping
183,True,174,10,0,0.945652,ARC,looping
184,True,175,10,0,0.945946,ARC,looping
185,True,176,10,0,0.946237,ARC,looping
186,True,177,10,0,0.946524,ARC,looping
187,True,178,10,0,0.946809,ARC,looping
188,True,179,10,0,0.94709,ARC,looping
189,True,180,10,0,0.947368,ARC,looping
190,True,181,10,0,0.947644,ARC,looping
191,True,182,10,0,0.947917,ARC,looping
192,True,183,10,0,0.948187,ARC,looping
193,True,184,10,0,0.948454,ARC,looping
194,True,185,10,0,0.948718,ARC,looping
195,True,186,10,0,0.94898,ARC,looping
196,True,187,10,0,0.949239,ARC,looping
197,True,188,10,0,0.949495,ARC,looping
198,True,189,10,0,0.949749,ARC,looping
199,True,190,10,0,0.95,ARC,looping
200,True,191,10,0,0.950249,ARC,looping
201,True,192,10,0,0.950495,ARC,looping
202,True,193,10,0,0.950739,ARC,looping
203,True,194,10,0,0.95098,ARC,looping
204,True,195,10,0,0.95122,ARC,looping
205,True,196,10,0,0.951456,ARC,looping
206,True,197,10,0,0.951691,ARC,looping
207,True,198,10,0,0.951923,ARC,looping
208,True,199,10,0,0.952153,ARC,looping
209,True,200,10,0,0.952381,ARC,looping
210,True,201,10,0,0.952607,ARC,looping
211,True,202,10,0,0.95283,ARC,looping
212,True,203,10,0,0.953052,ARC,looping
213,True,204,10,0,0.953271,ARC,looping
214,True,205,10,0,0.953488,ARC,looping
215,True,206,10,0,0.953704,ARC,looping
216,True,207,10,0,0.953917,ARC,looping
217,True,208,10,0,0.954128,ARC,looping
218,True,209,10,0,0.954338,ARC,looping
219,True,210,10,0,0.954545,ARC,looping
220,True,211,10,0,0.954751,ARC,looping
221,True,212,10,0,0.954955,ARC,looping
222,True,213,10,0,0.955157,ARC,looping
223,True,214,10,0,0.955357,ARC,looping
224,True,215,10,0,0.955556,ARC,looping
225,True,216,10,0,0.955752,ARC,looping
226,True,217,10,0,0.955947,ARC,looping
227,True,218,10,0,0.95614,ARC,looping
228,True,219,10,0,0.956332,ARC,looping
229,True,220,10,0,0.956522,ARC,looping
230,True,221,10,0,0.95671,ARC,looping
231,True,222,10,0,0.956897,ARC,looping
232,True,223,10,0,0.957082,ARC,looping
233,True,224,10,0,0.957265,ARC,looping
234,True,225,10,0,0.957447,ARC,looping
235,True,226,10,0,0.957627,ARC,looping
236,True,227,10,0,0.957806,ARC,looping
237,True,228,10,0,0.957983,ARC,looping
238,True,229,10,0,0.958159,ARC,looping
239,True,230,10,0,0.958333,ARC,looping
240,True,231,10,0,0.958506,ARC,looping
241,True,232,10,0,0.958678,ARC,looping
242,True,233,10,0,0.958848,ARC,looping
243,True,234,10,0,0.959016,ARC,looping
244,True,235,10,0,0.959184,ARC,looping
245,True,236,10,0,0.95935,ARC,looping
246,True,237,10,0,0.959514,ARC,looping
247,True,238,10,0,0.959677,ARC,looping
248,True,239,10,0,0.959839,ARC,looping
249,True,240,10,0,0.96,ARC,looping
250,True,241,10,0,0.960159,ARC,looping
251,True,242,10,0,0.960317,ARC,looping
252,True,243,10,0,0.960474,ARC,looping
253,True,244,10,0,0.96063,ARC,looping
254,True,245,10,0,0.960784,ARC,looping
255,True,246,10,0,0.960938,ARC,looping
256,True,247,10,0,0.961089,ARC,looping
257,True,248,10,0,0.96124,ARC,looping
258,True,249,10,0,0.96139,ARC,looping
259,True,250,10,0,0.961538,ARC,looping
260,True,251,10,0,0.961686,ARC,looping
261,True,252,10,0,0.961832,ARC,looping
262,True,253,10,0,0.961977,ARC,looping
263,True,254,10,0,0.962121,ARC,looping
264,True,255,10,0,0.962264,ARC,looping
265,True,256,10,0,0.962406,ARC,looping
266,True,257,10,0,0.962547,ARC,looping
267,True,258,10,0,0.962687,ARC,looping
268,True,259,10,0,0.962825,ARC,looping
269,True,260,10,0,0.962963,ARC,looping
270,True,261,10,0,0.9631,ARC,looping
271,True,262,10,0,0.963235,ARC,looping
272,True,263,10,0,0.96337,ARC,looping
273,True,264,10,0,0.963504,ARC,looping
274,True,265,10,0,0.963636,ARC,looping
275,True,266,10,0,0.963768,ARC,looping
276,True,267,10,0,0.963899,ARC,looping
277,True,268,10,0,0.964029,ARC,looping
278,True,269,10,0,0.964158,ARC,looping
279,True,270,10,0,0.964286,ARC,looping
280,True,271,10,0,0.964413,ARC,looping
281,True,272,10,0,0.964539,ARC,looping
282,True,273,10,0,0.964664,ARC,looping
283,True,274,10,0,0.964789,ARC,looping
284,True,275,10,0,0.964912,ARC,looping
285,True,276,10,0,0.965035,ARC,looping
286,True,277,10,0,0.965157,ARC,looping
287,True,278,10,0,0.965278,ARC,looping
288,True,279,10,0,0.965398,ARC,looping
289,True,280,10,0,0.965517,ARC,looping
290,True,281,10,0,0.965636,ARC,looping
291,True,282,10,0,0.965753,ARC,looping
292,True,283,10,0,0.96587,ARC,looping
293,True,284,10,0,0.965986,ARC,looping
294,True,285,10,0,0.966102,ARC,looping
295,True,286,10,0,0.966216,ARC,looping
296,True,287,10,0,0.96633,ARC,looping
297,True,288,10,0,0.966443,ARC,looping
298,True,289,10,0,0.966555,ARC,looping
299,True,290,10,0,0.966667,ARC,looping
300,True,291,10,0,0.966777,ARC,looping
301,True,292,10,0,0.966887,ARC,looping
302,True,293,10,0,0.966997,ARC,looping
303,True,294,10,0,0.967105,ARC,looping
304,True,295,10,0,0.967213,ARC,looping
305,True,296,10,0,0.96732,ARC,looping
306,True,297,10,0,0.967427,ARC,looping
307,True,298,10,0,0.967532,ARC,looping
308,True,299,10,0,0.967638,ARC,looping
309,True,300,10,0,0.967742,ARC,looping
310,True,301,10,0,0.967846,ARC,looping
311,True,302,10,0,0.967949,ARC,looping
312,True,303,10,0,0.968051,ARC,looping
313,True,304,10,0,0.968153,ARC,looping
314,True,305,10,0,0.968254,ARC,looping
315,True,306,10,0,0.968354,ARC,looping
316,True,307,10,0,0.968454,ARC,looping
317,True,308,10,0,0.968553,ARC,looping
318,True,309,10,0,0.968652,ARC,looping
319,True,310,10,0,0.96875,ARC,looping
320,True,311,10,0,0.968847,ARC,looping
321,True,312,10,0,0.968944,ARC,looping
322,True,313,10,0,0.96904,ARC,looping
323,True,314,10,0,0.969136,ARC,looping
324,True,315,10,0,0.969231,ARC,looping
325,True,316,10,0,0.969325,ARC,looping
326,True,317,10,0,0.969419,ARC,looping
327,True,318,10,0,0.969512,ARC,looping
328,True,319,10,0,0.969605,ARC,looping
329,True,320,10,0,0.969697,ARC,looping
330,True,321,10,0,0.969789,ARC,looping
331,True,322,10,0,0.96988,ARC,looping
332,True,323,10,0,0.96997,ARC,looping
333,True,324,10,0,0.97006,ARC,looping
334,True,325,10,0,0.970149,ARC,looping
335,True,326,10,0,0.970238,ARC,looping
336,True,327,10,0,0.970326,ARC,looping
337,True,328,10,0,0.970414,ARC,looping
338,True,329,10,0,0.970501,ARC,looping
339,True,330,10,0,0.970588,ARC,looping
340,True,331,10,0,0.970674,ARC,looping
341,True,332,10,0,0.97076,ARC,looping
342,True,333,10,0,0.970845,ARC,looping
343,True,334,10,0,0.97093,ARC,looping
344,True,335,10,0,0.971014,ARC,looping
345,True,336,10,0,0.971098,ARC,looping
346,True,337,10,0,0.971182,ARC,looping
347,True,338,10,0,0.971264,ARC,looping
348,True,339,10,0,0.971347,ARC,looping
349,True,340,10,0,0.971429,ARC,looping
350,True,341,10,0,0.97151,ARC,looping
351,True,342,10,0,0.971591,ARC,looping
352,True,343,10,0,0.971671,ARC,looping
353,True,344,10,0,0.971751,ARC,looping
354,True,345,10,0,0.971831,ARC,looping
355,True,346,10,0,0.97191,ARC,looping
356,True,347,10,0,0.971989,ARC,looping
357,True,348,10,0,0.972067,ARC,looping
358,True,349,10,0,0.972145,ARC,looping
359,True,350,10,0,0.972222,ARC,looping
360,True,351,10,0,0.972299,ARC,looping
361,True,352,10,0,0.972376,ARC,looping
362,True,353,10,0,0.972452,ARC,looping
363,True,354,10,0,0.972527,ARC,looping
364,True,355,10,0,0.972603,ARC,looping
365,True,356,10,0,0.972678,ARC,looping
366,True,357,10,0,0.972752,ARC,looping
367,True,358,10,0,0.972826,ARC,looping
368,True,359,10,0,0.9729,ARC,looping
369,True,360,10,0,0.972973,ARC,looping
370,True,361,10,0,0.973046,ARC,looping
371,True,362,10,0,0.973118,ARC,looping
372,True,363,10,0,0.97319,ARC,looping
373,True,364,10,0,0.973262,ARC,looping
374,True,365,10,0,0.973333,ARC,looping
375,True,366,10,0,0.973404,ARC,looping
376,True,367,10,0,0.973475,ARC,looping
377,True,368,10,0,0.973545,ARC,looping
378,True,369,10,0,0.973615,ARC,looping
379,True,370,10,0,0.973684,ARC,looping
380,True,371,10,0,0.973753,ARC,looping
381,True,372,10,0,0.973822,ARC,looping
382,True,373,10,0,0.97389,ARC,looping
383,True,374,10,0,0.973958,ARC,looping
384,True,375,10,0,0.974026,ARC,looping
385,True,376,10,0,0.974093,ARC,looping
386,True,377,10,0,0.97416,ARC,looping
387,True,378,10,0,0.974227,ARC,looping
388,True,379,10,0,0.974293,ARC,looping
389,True,380,10,0,0.974359,ARC,looping
390,True,381,10,0,0.974425,ARC,looping
391,True,382,10,0,0.97449,ARC,looping
392,True,383,10,0,0.974555,ARC,looping
393,True,384,10,0,0.974619,ARC,looping
394,True,385,10,0,0.974684,ARC,looping
395,True,386,10,0,0.974747,ARC,looping
396,True,387,10,0,0.974811,ARC,looping
397,True,388,10,0,0.974874,ARC,looping
398,True,389,10,0,0.974937,ARC,looping
399,True,390,10,0,0.975,ARC,looping
400,True,391,10,0,0.975062,ARC,looping
401,True,392,10,0,0.975124,ARC,looping
402,True,393,10,0,0.975186,ARC,looping
403,True,394,10,0,0.975248,ARC,looping
404,True,395,10,0,0.975309,ARC,looping
405,True,396,10,0,0.975369,ARC,looping
406,True,397,10,0,0.97543,ARC,looping
407,True,398,10,0,0.97549,ARC,looping
408,True,399,10,0,0.97555,ARC,looping
409,True,400,10,0,0.97561,ARC,looping
410,True,401,10,0,0.975669,ARC,looping
411,True,402,10,0,0.975728,ARC,looping
412,True,403,10,0,0.975787,ARC,looping
413,True,404,10,0,0.975845,ARC,looping
414,True,405,10,0,0.975904,ARC,looping
415,True,406,10,0,0.975962,ARC,looping
416,True,407,10,0,0.976019,ARC,looping
417,True,408,10,0,0.976077,ARC,looping
418,True,409,10,0,0.976134,ARC,looping
419,True,410,10,0,0.97619,ARC,looping
420,True,411,10,0,0.976247,ARC,looping
421,True,412,10,0,0.976303,ARC,looping
422,True,413,10,0,0.976359,ARC,looping
423,True,414,10,0,0.976415,ARC,looping
424,True,415,10,0,0.976471,ARC,looping
425,True,416,10,0,0.976526,ARC,looping
426,True,417,10,0,0.976581,ARC,looping
427,True,418,10,0,0.976636,ARC,looping
428,True,419,10,0,0.97669,ARC,looping
429,True,420,10,0,0.976744,ARC,looping
430,True,421,10,0,0.976798,ARC,looping
431,True,422,10,0,0.976852,ARC,looping
432,True,423,10,0,0.976905,ARC,looping
433,True,424,10,0,0.976959,ARC,looping
434,True,425,10,0,0.977011,ARC,looping
435,True,426,10,0,0.977064,ARC,looping
436,True,427,10,0,0.977117,ARC,looping
437,True,428,10,0,0.977169,ARC,looping
438,True,429,10,0,0.977221,ARC,looping
439,True,430,10,0,0.977273,ARC,looping
440,True,431,10,0,0.977324,ARC,looping
441,True,432,10,0,0.977376,ARC,looping
442,True,433,10,0,0.977427,ARC,looping
443,True,434,10,0,0.977477,ARC,looping
444,True,435,10,0,0.977528,ARC,looping
445,True,436,10,0,0.977578,ARC,looping
446,True,437,10,0,0.977629,ARC,looping
447,True,438,10,0,0.977679,ARC,looping
448,True,439,10,0,0.977728,ARC,looping
449,True,440,10,0,0.977778,ARC,looping
450,True,441,10,0,0.977827,ARC,looping
451,True,442,10,0,0.977876,ARC,looping
452,True,443,10,0,0.977925,ARC,looping
453,True,444,10,0,0.977974,ARC,looping
454,True,445,10,0,0.978022,ARC,looping
455,True,446,10,0,0.97807,ARC,looping
456,True,447,10,0,0.978118,ARC,looping
457,True,448,10,0,0.978166,ARC,looping
458,True,449,10,0,0.978214,ARC,looping
459,True,450,10,0,0.978261,ARC,looping
460,True,451,10,0,0.978308,ARC,looping
461,True,452,10,0,0.978355,ARC,looping
462,True,453,10,0,0.978402,ARC,looping
463,True,454,10,0,0.978448,ARC,looping
464,True,455,10,0,0.978495,ARC,looping
465,True,456,10,0,0.978541,ARC,looping
466,True,457,10,0,0.978587,ARC,looping
467,True,458,10,0,0.978632,ARC,looping
468,True,459,10,0,0.978678,ARC,looping
469,True,460,10,0,0.978723,ARC,looping
470,True,461,10,0,0.978769,ARC,looping
471,True,462,10,0,0.978814,ARC,looping
472,True,463,10,0,0.978858,ARC,looping
473,True,464,10,0,0.978903,ARC,looping
474,True,465,10,0,0.978947,ARC,looping
475,True,466,10,0,0.978992,ARC,looping
476,True,467,10,0,0.979036,ARC,looping
477,True,468,10,0,0.979079,ARC,looping
478,True,469,10,0,0.979123,ARC,looping
479,True,470,10,0,0.979167,ARC,looping
480,True,471,10,0,0.97921,ARC,looping
481,True,472,10,0,0.979253,ARC,looping
482,True,473,10,0,0.979296,ARC,looping
483,True,474,10,0,0.979339,ARC,looping
484,True,475,10,0,0.979381,ARC,looping
485,True,476,10,0,0.979424,ARC,looping
486,True,477,10,0,0.979466,ARC,looping
487,True,478,10,0,0.979508,ARC,looping
488,True,479,10,0,0.97955,ARC,looping
489,True,480,10,0,0.979592,ARC,looping
490,True,481,10,0,0.979633,ARC,looping
491,True,482,10,0,0.979675,ARC,looping
492,True,483,10,0,0.979716,ARC,looping
493,True,484,10,0,0.979757,ARC,looping
494,True,485,10,0,0.979798,ARC,looping
495,True,486,10,0,0.979839,ARC,looping
496,True,487,10,0,0.979879,ARC,looping
497,True,488,10,0,0.97992,ARC,looping
498,True,489,10,0,0.97996,ARC,looping
499,True,490,10,0,0.98,ARC,looping
500,True,491,10,0,0.98004,ARC,looping
501,True,492,10,0,0.98008,ARC,looping
502,True,493,10,0,0.980119,ARC,looping
503,True,494,10,0,0.980159,ARC,looping
504,True,495,10,0,0.980198,ARC,looping
505,True,496,10,0,0.980237,ARC,looping
506,True,497,10,0,0.980276,ARC,looping
507,True,498,10,0,0.980315,ARC,looping
508,True,499,10,0,0.980354,ARC,looping
509,True,500,10,0,0.980392,ARC,looping
510,True,501,10,0,0.980431,ARC,looping
511,True,502,10,0,0.980469,ARC,looping
512,True,503,10,0,0.980507,ARC,looping
513,True,504,10,0,0.980545,ARC,looping
514,True,505,10,0,0.980583,ARC,looping
515,True,506,10,0,0.98062,ARC,looping
516,True,507,10,0,0.980658,ARC,looping
517,True,508,10,0,0.980695,ARC,looping
518,True,509,10,0,0.980732,ARC,looping
519,True,510,10,0,0.980769,ARC,looping
520,True,511,10,0,0.980806,ARC,looping
521,True,512,10,0,0.980843,ARC,looping
522,True,513,10,0,0.98088,ARC,looping
523,True,514,10,0,0.980916,ARC,looping
524,True,515,10,0,0.980952,ARC,looping
525,True,516,10,0,0.980989,ARC,looping
526,True,517,10,0,0.981025,ARC,looping
527,True,518,10,0,0.981061,ARC,looping
528,True,519,10,0,0.981096,ARC,looping
529,True,520,10,0,0.981132,ARC,looping
530,True,521,10,0,0.981168,ARC,looping
531,True,522,10,0,0.981203,ARC,looping
532,True,523,10,0,0.981238,ARC,looping
533,True,524,10,0,0.981273,ARC,looping
534,True,525,10,0,0.981308,ARC,looping
535,True,526,10,0,0.981343,ARC,looping
536,True,527,10,0,0.981378,ARC,looping
537,True,528,10,0,0.981413,ARC,looping
538,True,529,10,0,0.981447,ARC,looping
539,True,530,10,0,0.981481,ARC,looping
540,True,531,10,0,0.981516,ARC,looping
541,True,532,10,0,0.98155,ARC,looping
542,True,533,10,0,0.981584,ARC,looping
543,True,534,10,0,0.981618,ARC,looping
544,True,535,10,0,0.981651,ARC,looping
545,True,536,10,0,0.981685,ARC,looping
546,True,537,10,0,0.981718,ARC,looping
547,True,538,10,0,0.981752,ARC,looping
548,True,539,10,0,0.981785,ARC,looping
549,True,540,10,0,0.981818,ARC,looping
550,True,541,10,0,0.981851,ARC,looping
551,True,542,10,0,0.981884,ARC,looping
552,True,543,10,0,0.981917,ARC,looping
553,True,544,10,0,0.981949,ARC,looping
554,True,545,10,0,0.981982,ARC,looping
555,True,546,10,0,0.982014,ARC,looping
556,True,547,10,0,0.982047,ARC,looping
557,True,548,10,0,0.982079,ARC,looping
558,True,549,10,0,0.982111,ARC,looping
559,True,550,10,0,0.982143,ARC,looping
560,True,551,10,0,0.982175,ARC,looping
561,True,552,10,0,0.982206,ARC,looping
562,True,553,10,0,0.982238,ARC,looping
563,True,554,10,0,0.98227,ARC,looping
564,True,555,10,0,0.982301,ARC,looping
565,True,556,10,0,0.982332,ARC,looping
566,True,557,10,0,0.982363,ARC,looping
567,True,558,10,0,0.982394,ARC,looping
568,True,559,10,0,0.982425,ARC,looping
569,True,560,10,0,0.982456,ARC,looping
570,True,561,10,0,0.982487,ARC,looping
571,True,562,10,0,0.982517,ARC,looping
572,True,563,10,0,0.982548,ARC,looping
573,True,564,10,0,0.982578,ARC,looping
574,True,565,10,0,0.982609,ARC,looping
575,True,566,10,0,0.982639,ARC,looping
576,True,567,10,0,0.982669,ARC,looping
577,True,568,10,0,0.982699,ARC,looping
578,True,569,10,0,0.982729,ARC,looping
579,True,570,10,0,0.982759,ARC,looping
580,True,571,10,0,0.982788,ARC,looping
581,True,572,10,0,0.982818,ARC,looping
582,True,573,10,0,0.982847,ARC,looping
583,True,574,10,0,0.982877,ARC,looping
584,True,575,10,0,0.982906,ARC,looping
585,True,576,10,0,0.982935,ARC,looping
586,True,577,10,0,0.982964,ARC,looping
587,True,578,10,0,0.982993,ARC,looping
588,True,579,10,0,0.983022,ARC,looping
589,True,580,10,0,0.983051,ARC,looping
590,True,581,10,0,0.98308,ARC,looping
591,True,582,10,0,0.983108,ARC,looping
592,True,583,10,0,0.983137,ARC,looping
593,True,584,10,0,0.983165,ARC,looping
594,True,585,10,0,0.983193,ARC,looping
595,True,586,10,0,0.983221,ARC,looping
596,True,587,10,0,0.98325,ARC,looping
597,True,588,10,0,0.983278,ARC,looping
598,True,589,10,0,0.983306,ARC,looping
599,True,590,10,0,0.983333,ARC,looping
600,True,591,10,0,0.983361,ARC,looping
601,True,592,10,0,0.983389,ARC,looping
602,True,593,10,0,0.983416,ARC,looping
603,True,594,10,0,0.983444,ARC,looping
604,True,595,10,0,0.983471,ARC,looping
605,True,596,10,0,0.983498,ARC,looping
606,True,597,10,0,0.983526,ARC,looping
607,True,598,10,0,0.983553,ARC,looping
608,True,599,10,0,0.98358,ARC,looping
609,True,600,10,0,0.983607,ARC,looping
610,True,601,10,0,0.983633,ARC,looping
611,True,602,10,0,0.98366,ARC,looping
612,True,603,10,0,0.983687,ARC,looping
613,True,604,10,0,0.983713,ARC,looping
614,True,605,10,0,0.98374,ARC,looping
615,True,606,10,0,0.983766,ARC,looping
616,True,607,10,0,0.983793,ARC,looping
617,True,608,10,0,0.983819,ARC,looping
618,True,609,10,0,0.983845,ARC,looping
619,True,610,10,0,0.983871,ARC,looping
620,True,611,10,0,0.983897,ARC,looping
621,True,612,10,0,0.983923,ARC,looping
622,True,613,10,0,0.983949,ARC,looping
623,True,614,10,0,0.983974,ARC,looping
624,True,615,10,0,0.984,ARC,looping
625,True,616,10,0,0.984026,ARC,looping
626,True,617,10,0,0.984051,ARC,looping
627,True,618,10,0,0.984076,ARC,looping
628,True,619,10,0,0.984102,ARC,looping
629,True,620,10,0,0.984127,ARC,looping
630,True,621,10,0,0.984152,ARC,looping
631,True,622,10,0,0.984177,ARC,looping
632,True,623,10,0,0.984202,ARC,looping
633,True,624,10,0,0.984227,ARC,looping
